,Unnamed: 0,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
290,992,NOLSM156621156,3,Implantation,1.29E+16,1.37E+17,1.38E+17,2.99E+17,6.00E+17,33009.054,101.899,915,154,6,48,22-02-2019
291,993,NOLSM157622157,1,Implantation,1.35E+16,6.67E+16,1.38E+17,2.98E+17,6.00E+17,31843.827,100.682,912,152,6,49,22-02-2019
292,994,NOLSM158623158,2,Implantation,2.21E+16,1.51E+17,1.38E+17,3.01E+17,6.00E+17,31872.384,104.516,898,152,6,50,22-02-2019
293,995,NOLSM159624159,3,Implantation,9.31E+15,4.15E+16,1.38E+17,2.99E+17,6.00E+17,31336.263,102.568,895,156,6,51,22-02-2019
294,996,NOLSM160625160,1,Implantation,1.36E+16,1.18E+17,1.38E+17,3.01E+17,6.00E+17,33259.559,103.466,866,157,6,52,22-02-2019
295,997,NOLSM161626161,2,Implantation,1.45E+16,9.28E+16,1.38E+17,2.98E+17,6.00E+17,31061.816,100.571,908,153,6,53,22-02-2019
296,998,NOLSM162627162,3,Implantation,1.18E+16,1.38E+17,1.13E+17,2.98E+17,6.00E+17,32412.623,100.917,905,150,6,54,22-02-2019
1350,999,NOLSM676261676,1,Implantation,5.91E+15,2.54E+16,2.64E+17,3.01E+17,6.00E+17,32473.356,105.315,861,158,26,28,22-02-2019
1351,1000,NOLSM677262677,2,Implantation,1.26E+16,9.82E+16,1.38E+17,3.01E+17,6.00E+17,32478.804,105.858,860,159,26,29,22-02-2019
1352,1001,NOLSM678263678,3,Implantation,3.88E+15,9.24E+16,3.90E+16,3.00E+17,6.00E+17,32479.394,105.769,861,159,26,30,22-02-2019
1353,1002,NOLSM679264679,1,Implantation,1.53E+16,8.62E+16,1.38E+17,3.00E+17,6.00E+17,32475.954,105.814,860,159,26,31,22-02-2019
1354,1003,NOLSM680265680,2,Implantation,4.1E+15,1.67E+16,1.77E+16,2.98E+17,6.00E+17,32473.014,105.952,861,159,26,32,22-02-2019
1355,1004,NOLSM681266681,3,Implantation,1.98E+16,9.28E+16,1.38E+17,3.01E+17,6.00E+17,32492.602,106.016,860,159,26,33,22-02-2019
1356,1005,NOLSM682267682,1,Implantation,1.69E+16,1.60E+17,1.38E+17,3.00E+17,6.00E+17,32486.114,106.433,861,160,26,34,22-02-2019
1357,1006,NOLSM683268683,2,Implantation,1.49E+16,1.49E+17,3.50E+16,3.01E+17,6.00E+17,32477.288,106.419,861,160,26,35,22-02-2019
1358,1007,NOLSM684269684,3,Implantation,1.61E+16,2.89E+16,1.38E+17,3.00E+17,6.00E+17,32475.062,106.482,861,160,26,36,22-02-2019
1359,1008,NOLSM6852610685,1,Implantation,1.48E+16,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32474.777,106.552,860,160,26,37,22-02-2019
1360,1009,NOLSM6862611686,2,Implantation,1.60E+16,9.24E+16,1.65E+17,3.00E+17,6.00E+17,32474.989,106.425,860,160,26,38,22-02-2019
1361,1010,NOLSM6872612687,3,Implantation,1.52E+16,1.01E+17,1.38E+17,2.99E+17,6.00E+17,32484.167,105.706,861,159,26,39,22-02-2019
1362,1011,NOLSM6882613688,1,Implantation,1.29E+16,9.99E+16,1.56E+16,3.01E+17,6.00E+17,32482.503,106.417,861,160,26,40,22-02-2019
1363,1012,NOLSM6892614689,2,Implantation,1.37E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32478.466,106.208,861,159,26,41,22-02-2019
1364,1013,NOLSM6902615690,3,Implantation,1.65E+16,1.65E+17,1.38E+17,3.03E+17,6.00E+17,32471.405,106.027,860,159,26,42,22-02-2019
1365,1014,NOLSM6912616691,1,Implantation,2.05E+16,1.70E+17,1.38E+17,3.00E+17,6.00E+17,32474.891,106.16,860,159,26,43,22-02-2019
1366,1015,NOLSM6922617692,2,Implantation,1.98E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32470.956,106.01,860,159,26,44,22-02-2019
1367,1016,NOLSM6932618693,3,Implantation,1.56E+16,1.12E+17,2.05E+16,3.00E+17,6.00E+17,32470.502,105.956,860,159,26,45,22-02-2019
1368,1017,NOLSM6942619694,1,Implantation,2.07E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32479.61,105.84,860,159,26,46,22-02-2019
1369,1018,NOLSM6952620695,2,Implantation,1.80E+16,8.75E+16,1.38E+17,3.02E+17,6.00E+17,32473.864,106.764,860,160,26,47,22-02-2019
1370,1019,NOLSM6962621696,3,Implantation,1.53E+16,2.33E+16,1.38E+17,3.00E+17,6.00E+17,32455.142,105.962,860,159,26,48,22-02-2019
1371,1020,NOLSM6972622697,1,Implantation,1.86E+16,1.83E+17,2.23E+16,2.99E+17,6.00E+17,32442.676,105.815,860,159,26,49,22-02-2019
1372,1021,NOLSM6982623698,2,Implantation,1.59E+16,1.30E+17,1.38E+17,2.99E+17,6.00E+17,32423.651,105.711,860,159,26,50,22-02-2019
1373,1022,NOLSM6992624699,3,Implantation,1.02E+16,9.24E+16,2.44E+17,3.00E+17,6.00E+17,32413.504,105.503,860,158,26,51,22-02-2019
1374,1023,NOLSM7002625700,1,Implantation,2.02E+16,1.88E+17,1.38E+17,3.01E+17,6.00E+17,32415.844,105.079,860,158,26,52,22-02-2019
1375,1024,NOLSM7012626701,2,Implantation,2.95E+15,3.27E+15,1.38E+17,3.01E+17,6.00E+17,32428.073,105.014,860,158,26,53,22-02-2019
1376,1025,NOLSM7022627702,3,Implantation,2.17E+16,2.17E+17,1.38E+17,3.01E+17,6.00E+17,32424.728,104.272,860,156,26,54,22-02-2019
297,1026,NOLSM13661,1,Implantation,8.06E+15,1.28E+17,1.71E+17,3.02E+17,6.00E+17,31194.915,101.786,885,152,6,1,22-02-2019
298,1027,NOLSM13762,2,Implantation,1.65E+16,7.79E+16,1.38E+17,3.01E+17,6.00E+17,31469.225,105.08,913,154,6,2,22-02-2019
299,1028,NOLSM13863,3,Implantation,1.00E+16,1.48E+17,1.38E+17,2.98E+17,6.00E+17,32246.843,104.774,907,154,6,3,22-02-2019
300,1029,NOLSM13964,3,Implantation,1.15E+16,8.37E+16,1.38E+17,2.98E+17,6.00E+17,31801.588,103.624,866,153,6,4,22-02-2019
301,1030,NOLSM14065,2,Implantation,7.36E+15,9.35E+16,1.38E+17,3.02E+17,6.00E+17,32290.539,104.739,907,161,6,5,22-02-2019
302,1031,NOLSM14166,1,Implantation,5.58E+15,8.80E+16,1.38E+17,2.99E+17,6.00E+17,32537.016,102.829,899,156,6,6,22-02-2019
303,1032,NOLSM14267,1,Implantation,1.17E+16,1.05E+17,2.54E+17,2.99E+17,6.00E+17,30799.8,103.001,882,152,6,7,22-02-2019
304,1033,NOLSM14368,2,Implantation,1.14E+16,1.22E+17,1.38E+17,2.99E+17,6.00E+17,30537.234,104.583,880,159,6,8,22-02-2019
305,1034,NOLSM14469,3,Implantation,7.62E+15,1.17E+17,1.38E+17,2.98E+17,6.00E+17,33254.92,104.377,909,156,6,9,22-02-2019
306,1035,NOLSM145610,3,Implantation,1.51E+16,8.70E+16,1.38E+17,3.02E+17,6.00E+17,32529.301,103.397,920,150,6,10,22-02-2019
307,1036,NOLSM146611,2,Implantation,1.08E+16,1.26E+17,1.38E+17,3.01E+17,6.00E+17,31724.033,103.021,913,159,6,11,22-02-2019
308,1037,NOLSM147612,1,Implantation,1.18E+16,6.74E+16,1.38E+17,3.00E+17,6.00E+17,32188.034,102.492,892,148,6,12,22-02-2019
309,1038,NOLSM148613,1,Implantation,1.53E+16,1.38E+17,1.38E+17,3.00E+17,6.00E+17,32481.944,103.514,879,154,6,13,22-02-2019
310,1039,NOLSM149614,2,Implantation,1.14E+16,1.45E+17,1.38E+17,3.01E+17,6.00E+17,32373.18,100.696,921,152,6,14,22-02-2019
311,1040,NOLSM150615,3,Implantation,1.27E+16,1.48E+17,1.38E+17,2.99E+17,6.00E+17,31400.424,100.826,882,155,6,15,22-02-2019
312,1041,NOLSM151616,3,Implantation,1.52E+16,1.76E+17,1.38E+17,3.02E+17,6.00E+17,30763.793,99.639,895,156,6,16,22-02-2019
313,1042,NOLSM152617,2,Implantation,1.73E+16,8.09E+16,1.38E+17,2.99E+17,6.00E+17,32021.918,102.771,909,153,6,17,22-02-2019
314,1043,NOLSM153618,1,Implantation,1.18E+16,1.88E+17,1.38E+17,3.02E+17,6.00E+17,30633.38,104.584,905,154,6,18,22-02-2019
315,1044,NOLSM154619,1,Implantation,1.04E+16,7.74E+16,9.51E+16,3.01E+17,6.00E+17,30605.867,102.588,886,156,6,19,22-02-2019
316,1045,NOLSM155620,2,Implantation,1.23E+16,7.14E+16,1.38E+17,2.99E+17,6.00E+17,32150.501,102.687,898,154,6,20,22-02-2019
317,1046,NOLSM156621,3,Implantation,1.29E+16,1.37E+17,1.38E+17,2.99E+17,6.00E+17,33009.054,101.899,915,154,6,21,22-02-2019
318,1047,NOLSM157622,2,Implantation,1.35E+16,6.67E+16,1.38E+17,2.98E+17,6.00E+17,31843.827,100.682,912,152,6,22,22-02-2019
319,1048,NOLSM158623,1,Implantation,2.21E+16,1.51E+17,1.38E+17,3.01E+17,6.00E+17,31872.384,104.516,898,152,6,23,22-02-2019
320,1049,NOLSM159624,1,Implantation,9.31E+15,4.15E+16,1.38E+17,2.99E+17,6.00E+17,31336.263,102.568,895,156,6,24,22-02-2019
321,1050,NOLSM160625,2,Implantation,1.36E+16,1.18E+17,1.38E+17,3.01E+17,6.00E+17,33259.559,103.466,866,157,6,25,22-02-2019
322,1051,NOLSM161626,3,Implantation,1.45E+16,9.28E+16,1.38E+17,2.98E+17,6.00E+17,31061.816,100.571,908,153,6,26,22-02-2019
323,1052,NOLSM162627,3,Implantation,1.18E+16,1.38E+17,1.13E+17,2.98E+17,6.00E+17,32412.623,100.917,905,150,6,27,22-02-2019
1377,1053,NOLSM676261,3,Implantation,5.91E+15,2.54E+16,2.64E+17,3.01E+17,6.00E+17,32473.356,105.315,861,158,26,1,22-02-2019
1378,1054,NOLSM677262,1,Implantation,1.26E+16,9.82E+16,1.38E+17,3.01E+17,6.00E+17,32478.804,105.858,860,159,26,2,22-02-2019
1379,1055,NOLSM678263,1,Implantation,3.88E+15,9.24E+16,3.90E+16,3.00E+17,6.00E+17,32479.394,105.769,861,159,26,3,22-02-2019
1380,1056,NOLSM679264,2,Implantation,1.53E+16,8.62E+16,1.38E+17,3.00E+17,6.00E+17,32475.954,105.814,860,159,26,4,22-02-2019
1381,1057,NOLSM680265,3,Implantation,4.1E+15,1.67E+16,1.77E+16,2.98E+17,6.00E+17,32473.014,105.952,861,159,26,5,22-02-2019
1382,1058,NOLSM681266,3,Implantation,1.98E+16,9.28E+16,1.38E+17,3.01E+17,6.00E+17,32492.602,106.016,860,159,26,6,22-02-2019
1383,1059,NOLSM682267,2,Implantation,1.69E+16,1.60E+17,1.38E+17,3.00E+17,6.00E+17,32486.114,106.433,861,160,26,7,22-02-2019
1384,1060,NOLSM683268,1,Implantation,1.49E+16,1.49E+17,3.50E+16,3.01E+17,6.00E+17,32477.288,106.419,861,160,26,8,22-02-2019
1385,1061,NOLSM684269,1,Implantation,1.61E+16,2.89E+16,1.38E+17,3.00E+17,6.00E+17,32475.062,106.482,861,160,26,9,22-02-2019
1386,1062,NOLSM6852610,2,Implantation,1.48E+16,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32474.777,106.552,860,160,26,10,22-02-2019
1387,1063,NOLSM6862611,3,Implantation,1.60E+16,9.24E+16,1.65E+17,3.00E+17,6.00E+17,32474.989,106.425,860,160,26,11,22-02-2019
1388,1064,NOLSM6872612,3,Implantation,1.52E+16,1.01E+17,1.38E+17,2.99E+17,6.00E+17,32484.167,105.706,861,159,26,12,22-02-2019
1389,1065,NOLSM6882613,2,Implantation,1.29E+16,9.99E+16,1.56E+16,3.01E+17,6.00E+17,32482.503,106.417,861,160,26,13,22-02-2019
1390,1066,NOLSM6892614,1,Implantation,1.37E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32478.466,106.208,861,159,26,14,22-02-2019
1391,1067,NOLSM6902615,1,Implantation,1.65E+16,1.65E+17,1.38E+17,3.03E+17,6.00E+17,32471.405,106.027,860,159,26,15,22-02-2019
1392,1068,NOLSM6912616,2,Implantation,2.05E+16,1.70E+17,1.38E+17,3.00E+17,6.00E+17,32474.891,106.16,860,159,26,16,22-02-2019
1393,1069,NOLSM6922617,3,Implantation,1.98E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32470.956,106.01,860,159,26,17,22-02-2019
1394,1070,NOLSM6932618,3,Implantation,1.56E+16,1.12E+17,2.05E+16,3.00E+17,6.00E+17,32470.502,105.956,860,159,26,18,22-02-2019
1395,1071,NOLSM6942619,2,Implantation,2.07E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32479.61,105.84,860,159,26,19,22-02-2019
1396,1072,NOLSM6952620,1,Implantation,1.80E+16,8.75E+16,1.38E+17,3.02E+17,6.00E+17,32473.864,106.764,860,160,26,20,22-02-2019
1397,1073,NOLSM6962621,1,Implantation,1.53E+16,2.33E+16,1.38E+17,3.00E+17,6.00E+17,32455.142,105.962,860,159,26,21,22-02-2019
1398,1074,NOLSM6972622,2,Implantation,1.86E+16,1.83E+17,2.23E+16,2.99E+17,6.00E+17,32442.676,105.815,860,159,26,22,22-02-2019
1399,1075,NOLSM6982623,3,Implantation,1.59E+16,1.30E+17,1.38E+17,2.99E+17,6.00E+17,32423.651,105.711,860,159,26,23,22-02-2019
1400,1076,NOLSM6992624,3,Implantation,1.02E+16,9.24E+16,2.44E+17,3.00E+17,6.00E+17,32413.504,105.503,860,158,26,24,22-02-2019
1401,1077,NOLSM7002625,2,Implantation,2.02E+16,1.88E+17,1.38E+17,3.01E+17,6.00E+17,32415.844,105.079,860,158,26,25,22-02-2019
1402,1078,NOLSM7012626,1,Implantation,2.95E+15,3.27E+15,1.38E+17,3.01E+17,6.00E+17,32428.073,105.014,860,158,26,26,22-02-2019
1403,1079,NOLSM7022627,1,Implantation,2.17E+16,2.17E+17,1.38E+17,3.01E+17,6.00E+17,32424.728,104.272,860,156,26,27,22-02-2019
324,1080,NOLSM16371163,1,Implantation,9.27E+15,8.88E+16,1.38E+17,3.01E+17,6.00E+17,31617.743,104.322,891,152,7,28,23-02-2019
325,1081,NOLSM16472164,2,Implantation,1.45E+16,1.71E+17,1.38E+17,3.01E+17,6.00E+17,31073.304,104.046,894,155,7,29,23-02-2019
326,1082,NOLSM16573165,3,Implantation,8.32E+15,1.34E+17,1.38E+17,3.03E+17,6.00E+17,30527.029,105.044,914,153,7,30,23-02-2019
327,1083,NOLSM16674166,1,Implantation,1.96E+16,9.82E+16,1.38E+17,3.00E+17,6.00E+17,31488.967,101.687,919,155,7,31,23-02-2019
328,1084,NOLSM16775167,2,Implantation,6.85E+15,1.39E+17,1.38E+17,3.00E+17,6.00E+17,32340.532,102.582,920,154,7,32,23-02-2019
329,1085,NOLSM16876168,3,Implantation,9.3E+15,1.24E+17,1.38E+17,3.02E+17,6.00E+17,31485.171,104.046,914,153,7,33,23-02-2019
330,1086,NOLSM16977169,1,Implantation,1.28E+16,3.26E+16,1.38E+17,3.00E+17,6.00E+17,32281.227,103.846,899,157,7,34,23-02-2019
331,1087,NOLSM17078170,2,Implantation,6.91E+15,1.18E+17,1.38E+17,3.00E+17,6.00E+17,31613.412,103.105,867,154,7,35,23-02-2019
332,1088,NOLSM17179171,3,Implantation,2.00E+16,1.35E+17,1.38E+17,2.99E+17,6.00E+17,31933.395,100.853,891,153,7,36,23-02-2019
333,1089,NOLSM172710172,1,Implantation,1.21E+16,1.46E+17,1.38E+17,3.01E+17,6.00E+17,32572.997,102.439,884,153,7,37,23-02-2019
334,1090,NOLSM173711173,2,Implantation,1.28E+16,1.39E+17,1.38E+17,2.98E+17,6.00E+17,30988.997,103.606,882,155,7,38,23-02-2019
335,1091,NOLSM174712174,3,Implantation,1.24E+16,1.66E+17,9.27E+16,2.99E+17,6.00E+17,31246.691,104.056,891,153,7,39,23-02-2019
336,1092,NOLSM175713175,1,Implantation,2.33E+16,1.27E+17,1.38E+17,3.00E+17,6.00E+17,31441.726,101.041,914,152,7,40,23-02-2019
337,1093,NOLSM176714176,2,Implantation,1.56E+16,1.38E+17,1.38E+17,3.01E+17,6.00E+17,31784.636,98.623,879,155,7,41,23-02-2019
338,1094,NOLSM177715177,3,Implantation,1.55E+16,6.93E+16,1.38E+17,3.00E+17,6.00E+17,32590.331,100.715,887,154,7,42,23-02-2019
339,1095,NOLSM178716178,1,Implantation,1.08E+16,2.16E+16,7.04E+16,3.00E+17,6.00E+17,30585.399,102.692,915,155,7,43,23-02-2019
340,1096,NOLSM179717179,2,Implantation,1.17E+16,6.61E+16,1.38E+17,3.01E+17,6.00E+17,31756.475,104.722,922,151,7,44,23-02-2019
341,1097,NOLSM180718180,3,Implantation,1.60E+16,1.35E+17,1.38E+17,2.99E+17,6.00E+17,30418.922,103.391,890,157,7,45,23-02-2019
342,1098,NOLSM181719181,1,Implantation,1.10E+16,1.68E+17,1.38E+17,3.01E+17,6.00E+17,31410.459,104.351,905,154,7,46,23-02-2019
343,1099,NOLSM182720182,2,Implantation,9.31E+15,7.49E+16,1.38E+17,3.01E+17,6.00E+17,32178.83,102.592,909,157,7,47,23-02-2019
344,1100,NOLSM183721183,3,Implantation,1.68E+16,7.88E+16,1.38E+17,3.01E+17,6.00E+17,33085.183,101.153,858,153,7,48,23-02-2019
345,1101,NOLSM184722184,1,Implantation,1.45E+16,1.32E+17,1.10E+17,3.03E+17,6.00E+17,30972.523,104.541,904,155,7,49,23-02-2019
346,1102,NOLSM185723185,2,Implantation,9.39E+15,1.77E+17,1.38E+17,3.01E+17,6.00E+17,31807.558,102.336,932,155,7,50,23-02-2019
347,1103,NOLSM186724186,3,Implantation,5.63E+15,1.28E+17,1.38E+17,3.00E+17,6.00E+17,30912.449,103.123,928,156,7,51,23-02-2019
348,1104,NOLSM187725187,1,Implantation,1.47E+16,1.69E+17,1.38E+17,3.03E+17,6.00E+17,32605.348,104.08,891,152,7,52,23-02-2019
349,1105,NOLSM188726188,2,Implantation,8.72E+15,3.87E+16,1.38E+17,2.98E+17,6.00E+17,31458.025,102.97,904,156,7,53,23-02-2019
350,1106,NOLSM189727189,3,Implantation,1.32E+16,5.76E+16,1.38E+17,2.99E+17,6.00E+17,32346.439,100.22,913,151,7,54,23-02-2019
1404,1107,NOLSM703271703,1,Implantation,1.18E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32437.886,104.475,901.1280846,157,27,28,23-02-2019
1405,1108,NOLSM704272704,2,Implantation,1.12E+16,4.36E+16,1.38E+17,3.01E+17,6.00E+17,32456.369,104.468,861,157,27,29,23-02-2019
1406,1109,NOLSM705273705,3,Implantation,2.15E+16,1.05E+17,6.25E+16,3.01E+17,6.00E+17,32452.911,105.038,860,158,27,30,23-02-2019
1407,1110,NOLSM706274706,1,Implantation,1.53E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32423.19,104.926,860,157,27,31,23-02-2019
1408,1111,NOLSM707275707,2,Implantation,4.32E+15,9.24E+16,1.38E+17,3.02E+17,6.00E+17,32546.56,103.059,913,155,27,32,23-02-2019
1409,1112,NOLSM708276708,3,Implantation,6.66E+15,9.24E+16,1.90E+16,3.00E+17,6.00E+17,32555.893,103.245,910,155,27,33,23-02-2019
1410,1113,NOLSM709277709,1,Implantation,1.76E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32556.464,102.271,906,153,27,34,23-02-2019
1411,1114,NOLSM710278710,2,Implantation,1.85E+16,9.24E+16,4.44E+16,3.00E+17,6.00E+17,32546.944,102.967,906,154,27,35,23-02-2019
1412,1115,NOLSM711279711,3,Implantation,4.58E+15,9.24E+16,2.65E+17,3.00E+17,6.00E+17,32553.593,102.462,906,154,27,36,23-02-2019
1413,1116,NOLSM7122710712,1,Implantation,2.07E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32542.845,102.455,906,154,27,37,23-02-2019
1414,1117,NOLSM7132711713,2,Implantation,1.85E+16,6.74E+16,1.38E+17,3.00E+17,6.00E+17,32527.163,102.462,906,154,27,38,23-02-2019
1415,1118,NOLSM7142712714,3,Implantation,9.42E+15,2.75E+16,8.20E+16,3.01E+17,6.00E+17,32568.434,103,907,154,27,39,23-02-2019
1416,1119,NOLSM7152713715,1,Implantation,6.07E+15,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32567.933,102.843,902,154,27,40,23-02-2019
1417,1120,NOLSM7162714716,2,Implantation,9.28E+15,3.51E+16,1.38E+17,3.00E+17,6.00E+17,32559.307,103.273,902,155,27,41,23-02-2019
1418,1121,NOLSM7172715717,3,Implantation,9.66E+15,9.20E+16,2.24E+17,3.01E+17,6.00E+17,32554.618,102.915,903,154,27,42,23-02-2019
1419,1122,NOLSM7182716718,1,Implantation,2.16E+15,1.26E+16,1.59E+16,2.99E+17,6.00E+17,32552.824,102.858,902,154,27,43,23-02-2019
1420,1123,NOLSM7192717719,2,Implantation,4.73E+15,1.47E+16,1.38E+17,3.02E+17,6.00E+17,32545.179,102.062,894,153,27,44,23-02-2019
1421,1124,NOLSM7202718720,3,Implantation,6.17E+15,4.01E+16,1.38E+17,3.02E+17,6.00E+17,32551.638,102.116,903,153,27,45,23-02-2019
1422,1125,NOLSM7212719721,1,Implantation,1.11E+16,1.04E+17,3.33E+16,2.99E+17,6.00E+17,32445.897,102.725,903,154,27,46,23-02-2019
1423,1126,NOLSM7222720722,2,Implantation,1.04E+16,9.81E+16,1.38E+17,3.00E+17,6.00E+17,32439.106,102.912,903,154,27,47,23-02-2019
1424,1127,NOLSM7232721723,3,Implantation,1.29E+16,1.22E+17,7.34E+16,3.02E+17,6.00E+17,32451.317,102.955,903,154,27,48,23-02-2019
1425,1128,NOLSM7242722724,1,Implantation,8.02E+15,2.42E+16,1.38E+17,2.99E+17,6.00E+17,32458.957,102.748,903,154,27,49,23-02-2019
1426,1129,NOLSM7252723725,2,Implantation,1.92E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32453.215,102.821,903,154,27,50,23-02-2019
1427,1130,NOLSM7262724726,3,Implantation,6.18E+15,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32457.056,102.682,903,154,27,51,23-02-2019
1428,1131,NOLSM7272725727,1,Implantation,5.25E+15,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32553.025,102.845,903,154,27,52,23-02-2019
1429,1132,NOLSM7282726728,2,Implantation,1.41E+16,1.10E+17,2.31E+17,3.01E+17,6.00E+17,32658.812,102.923,903,154,27,53,23-02-2019
1430,1133,NOLSM7292727729,3,Implantation,1.56E+16,9.24E+16,7.31E+16,2.99E+17,6.00E+17,32771.144,103.353,902,155,27,54,23-02-2019
351,1134,NOLSM16371,2,Implantation,9.27E+15,8.88E+16,1.38E+17,3.01E+17,6.00E+17,31617.743,104.322,891,152,7,1,23-02-2019
352,1135,NOLSM16472,1,Implantation,1.45E+16,1.71E+17,1.38E+17,3.01E+17,6.00E+17,31073.304,104.046,894,155,7,2,23-02-2019
353,1136,NOLSM16573,1,Implantation,8.32E+15,1.34E+17,1.38E+17,3.03E+17,6.00E+17,30527.029,105.044,914,153,7,3,23-02-2019
354,1137,NOLSM16674,2,Implantation,1.96E+16,9.82E+16,1.38E+17,3.00E+17,6.00E+17,31488.967,101.687,919,155,7,4,23-02-2019
355,1138,NOLSM16775,3,Implantation,6.85E+15,1.39E+17,1.38E+17,3.00E+17,6.00E+17,32340.532,102.582,920,154,7,5,23-02-2019
356,1139,NOLSM16876,3,Implantation,9.3E+15,1.24E+17,1.38E+17,3.02E+17,6.00E+17,31485.171,104.046,914,153,7,6,23-02-2019
357,1140,NOLSM16977,2,Implantation,1.28E+16,3.26E+16,1.38E+17,3.00E+17,6.00E+17,32281.227,103.846,899,157,7,7,23-02-2019
358,1141,NOLSM17078,1,Implantation,6.91E+15,1.18E+17,1.38E+17,3.00E+17,6.00E+17,31613.412,103.105,867,154,7,8,23-02-2019
359,1142,NOLSM17179,1,Implantation,2.00E+16,1.35E+17,1.38E+17,2.99E+17,6.00E+17,31933.395,100.853,891,153,7,9,23-02-2019
360,1143,NOLSM172710,2,Implantation,1.21E+16,1.46E+17,1.38E+17,3.01E+17,6.00E+17,32572.997,102.439,884,153,7,10,23-02-2019
361,1144,NOLSM173711,3,Implantation,1.28E+16,1.39E+17,1.38E+17,2.98E+17,6.00E+17,30988.997,103.606,882,155,7,11,23-02-2019
362,1145,NOLSM174712,2,Implantation,1.24E+16,1.66E+17,9.27E+16,2.99E+17,6.00E+17,31246.691,104.056,891,153,7,12,23-02-2019
363,1146,NOLSM175713,1,Implantation,2.33E+16,1.27E+17,1.38E+17,3.00E+17,6.00E+17,31441.726,101.041,914,152,7,13,23-02-2019
364,1147,NOLSM176714,1,Implantation,1.56E+16,1.38E+17,1.38E+17,3.01E+17,6.00E+17,31784.636,98.623,879,155,7,14,23-02-2019
365,1148,NOLSM177715,3,Implantation,1.55E+16,6.93E+16,1.38E+17,3.00E+17,6.00E+17,32590.331,100.715,887,154,7,15,23-02-2019
366,1149,NOLSM178716,3,Implantation,1.08E+16,2.16E+16,7.04E+16,3.00E+17,6.00E+17,30585.399,102.692,915,155,7,16,23-02-2019
367,1150,NOLSM179717,1,Implantation,1.17E+16,6.61E+16,1.38E+17,3.01E+17,6.00E+17,31756.475,104.722,922,151,7,17,23-02-2019
368,1151,NOLSM180718,1,Implantation,1.60E+16,1.35E+17,1.38E+17,2.99E+17,6.00E+17,30418.922,103.391,890,157,7,18,23-02-2019
369,1152,NOLSM181719,2,Implantation,1.10E+16,1.68E+17,1.38E+17,3.01E+17,6.00E+17,31410.459,104.351,905,154,7,19,23-02-2019
370,1153,NOLSM182720,3,Implantation,9.31E+15,7.49E+16,1.38E+17,3.01E+17,6.00E+17,32178.83,102.592,909,157,7,20,23-02-2019
371,1154,NOLSM183721,3,Implantation,1.68E+16,7.88E+16,1.38E+17,3.01E+17,6.00E+17,33085.183,101.153,858,153,7,21,23-02-2019
372,1155,NOLSM184722,2,Implantation,1.45E+16,1.32E+17,1.10E+17,3.03E+17,6.00E+17,30972.523,104.541,904,155,7,22,23-02-2019
373,1156,NOLSM185723,1,Implantation,9.39E+15,1.77E+17,1.38E+17,3.01E+17,6.00E+17,31807.558,102.336,932,155,7,23,23-02-2019
374,1157,NOLSM186724,1,Implantation,5.63E+15,1.28E+17,1.38E+17,3.00E+17,6.00E+17,30912.449,103.123,928,156,7,24,23-02-2019
375,1158,NOLSM187725,2,Implantation,1.47E+16,1.69E+17,1.38E+17,3.03E+17,6.00E+17,32605.348,104.08,891,152,7,25,23-02-2019
376,1159,NOLSM188726,3,Implantation,8.72E+15,3.87E+16,1.38E+17,2.98E+17,6.00E+17,31458.025,102.97,904,156,7,26,23-02-2019
377,1160,NOLSM189727,3,Implantation,1.32E+16,5.76E+16,1.38E+17,2.99E+17,6.00E+17,32346.439,100.22,913,151,7,27,23-02-2019
1431,1161,NOLSM703271,2,Implantation,1.18E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32437.886,104.475,901.1280846,157,27,1,23-02-2019
1432,1162,NOLSM704272,3,Implantation,1.12E+16,4.36E+16,1.38E+17,3.01E+17,6.00E+17,32456.369,104.468,861,157,27,2,23-02-2019
1433,1163,NOLSM705273,3,Implantation,2.15E+16,1.05E+17,6.25E+16,3.01E+17,6.00E+17,32452.911,105.038,860,158,27,3,23-02-2019
1434,1164,NOLSM706274,2,Implantation,1.53E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32423.19,104.926,860,157,27,4,23-02-2019
