,No_Die,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Lot_Num,Wafer_Num,Datetime
1472,NOLSM2581015,2,Oxidation,dry,1219.837184,O2,30.97,0.2,69,697.759,10,15,26-02-2019
1473,NOLSM2591016,2,Oxidation,dry,1126.327273,O2,36.92,0.215,101,702.698,10,16,26-02-2019
1474,NOLSM2601017,2,Oxidation,dry,1104.735804,O2,32.91,0.216,197,703.723,10,17,26-02-2019
1475,NOLSM2611018,2,Oxidation,dry,1057.821473,O2,26.11,0.202,86,711.826,10,18,26-02-2019
1476,NOLSM2621019,2,Oxidation,dry,1091.374273,O2,33.23,0.202,177,703.411,10,19,26-02-2019
1477,NOLSM2631020,2,Oxidation,dry,1138.825357,O2,34.33,0.215,160,701.568,10,20,26-02-2019
1478,NOLSM2641021,2,Oxidation,wet,1009.139886,H2O,38.11,0.19,64,708.351,10,21,26-02-2019
1479,NOLSM2651022,2,Oxidation,dry,1011.181975,O2,31.32,0.211,168,702.572,10,22,26-02-2019
1480,NOLSM2661023,3,Oxidation,dry,1040.985818,O2,42.72,0.202,89,717.852,10,23,26-02-2019
1481,NOLSM2671024,3,Oxidation,dry,1005.568373,O2,26.55,0.193,70,696.386,10,24,26-02-2019
1482,NOLSM2681025,3,Oxidation,dry,1188.182381,O2,34.9,0.219,147,686.747,10,25,26-02-2019
1483,NOLSM2691026,3,Oxidation,wet,1267.415669,H2O,31.08,0.201,52,709.049,10,26,26-02-2019
1484,NOLSM2701027,3,Oxidation,dry,918.2428327,O2,32.28,0.202,116,713.856,10,27,26-02-2019
1485,NOLSM784301,2,Oxidation,wet,1277.585885,H2O,44.61,0.217,24,713.559,30,1,26-02-2019
1486,NOLSM785302,2,Oxidation,wet,1269.553049,H2O,44.58,0.218,25,716.184,30,2,26-02-2019
1487,NOLSM786303,2,Oxidation,wet,1282.393014,H2O,44.58,0.218,25,719.658,30,3,26-02-2019
1488,NOLSM787304,2,Oxidation,wet,1269.47541,H2O,44.59,0.215,22,717.264,30,4,26-02-2019
1489,NOLSM788305,2,Oxidation,wet,1265.709997,H2O,44.57,0.216,23,718.321,30,5,26-02-2019
1490,NOLSM789306,2,Oxidation,wet,1271.029371,H2O,44.59,0.216,23,712.492,30,6,26-02-2019
1491,NOLSM790307,2,Oxidation,wet,1277.113934,H2O,44.59,0.217,24,708.404,30,7,26-02-2019
1492,NOLSM791308,3,Oxidation,wet,1278.441909,H2O,44.59,0.217,24,720.945,30,8,26-02-2019
1493,NOLSM792309,3,Oxidation,wet,1268.370063,H2O,44.55,0.215,22,713.334,30,9,26-02-2019
1494,NOLSM7933010,3,Oxidation,wet,1271.821489,H2O,44.57,0.216,23,716.68,30,10,26-02-2019
1495,NOLSM7943011,3,Oxidation,wet,1279.940506,H2O,44.57,0.216,23,717.314,30,11,26-02-2019
1496,NOLSM7953012,3,Oxidation,wet,1275.064088,H2O,44.62,0.216,23,716.545,30,12,26-02-2019
1497,NOLSM7963013,3,Oxidation,wet,1274.002515,H2O,44.63,0.219,26,712.706,30,13,26-02-2019
1498,NOLSM7973014,3,Oxidation,wet,1280.587718,H2O,44.55,0.219,26,716.92,30,14,26-02-2019
1499,NOLSM7983015,3,Oxidation,wet,1274.885849,H2O,44.57,0.215,22,716.828,30,15,26-02-2019
1500,NOLSM7993016,1,Oxidation,wet,1278.766962,H2O,44.56,0.216,23,707.057,30,16,26-02-2019
1501,NOLSM8003017,1,Oxidation,wet,1278.800577,H2O,44.53,0.213,20,717.059,30,17,26-02-2019
1502,NOLSM8013018,1,Oxidation,wet,1273.81838,H2O,44.56,0.213,20,711.639,30,18,26-02-2019
1503,NOLSM8023019,1,Oxidation,wet,1271.530004,H2O,44.58,0.211,18,707.582,30,19,26-02-2019
1504,NOLSM8033020,1,Oxidation,wet,1272.531274,H2O,44.6,0.216,23,707.619,30,20,26-02-2019
1505,NOLSM8043021,1,Oxidation,wet,1275.425012,H2O,44.56,0.215,22,713.867,30,21,26-02-2019
1506,NOLSM8053022,1,Oxidation,wet,1271.349047,H2O,44.59,0.213,20,705.557,30,22,26-02-2019
1507,NOLSM8063023,1,Oxidation,wet,1271.710804,H2O,44.65,0.211,18,707.754,30,23,26-02-2019
1508,NOLSM8073024,2,Oxidation,wet,1275.014592,H2O,44.62,0.211,18,702.472,30,24,26-02-2019
1509,NOLSM8083025,2,Oxidation,wet,1263.230499,H2O,44.58,0.212,19,711.749,30,25,26-02-2019
1510,NOLSM8093026,2,Oxidation,wet,1280.077304,H2O,44.58,0.216,23,709.301,30,26,26-02-2019
1511,NOLSM8103027,2,Oxidation,wet,1279.385851,H2O,44.6,0.212,19,714.972,30,27,26-02-2019
1512,NOLSM271111271,1,Oxidation,dry,1184.843837,O2,35.36,0.194,32,709.964,11,28,27-02-2019
1513,NOLSM272112272,1,Oxidation,dry,1044.909761,O2,32.28,0.214,86,706.205,11,29,27-02-2019
1514,NOLSM273113273,1,Oxidation,dry,1075.423255,O2,43.12,0.201,101,707.168,11,30,27-02-2019
1515,NOLSM274114274,1,Oxidation,wet,962.4614382,H2O,27.12,0.207,20,705.354,11,31,27-02-2019
1516,NOLSM275115275,1,Oxidation,wet,994.8027258,H2O,33.44,0.207,88,715.179,11,32,27-02-2019
1517,NOLSM276116276,1,Oxidation,wet,1017.485141,H2O,34.88,0.214,102,691.282,11,33,27-02-2019
1518,NOLSM277117277,1,Oxidation,wet,1093.883403,H2O,30.24,0.215,69,709.956,11,34,27-02-2019
1519,NOLSM278118278,1,Oxidation,wet,1214.237864,H2O,39.31,0.211,122,715.078,11,35,27-02-2019
1520,NOLSM279119279,1,Oxidation,wet,1058.833578,H2O,32.1,0.201,109,697.155,11,36,27-02-2019
1521,NOLSM2801110280,1,Oxidation,dry,1087.170689,O2,30.32,0.216,95,695.656,11,37,27-02-2019
1522,NOLSM2811111281,1,Oxidation,wet,1074.004764,H2O,38.93,0.198,75,714.254,11,38,27-02-2019
1523,NOLSM2821112282,1,Oxidation,dry,1156.615327,O2,31.02,0.196,132,712.039,11,39,27-02-2019
1524,NOLSM2831113283,1,Oxidation,wet,1082.948888,H2O,39.84,0.217,52,708.13,11,40,27-02-2019
1525,NOLSM2841114284,1,Oxidation,dry,918.7080479,O2,36.69,0.188,75,707.061,11,41,27-02-2019
1526,NOLSM2851115285,1,Oxidation,dry,1173.453556,O2,31.72,0.215,112,721.079,11,42,27-02-2019
1527,NOLSM2861116286,1,Oxidation,dry,1041.197346,O2,36.13,0.205,130,717.292,11,43,27-02-2019
1528,NOLSM2871117287,1,Oxidation,dry,1099.860778,O2,44.82,0.199,141,713.698,11,44,27-02-2019
1529,NOLSM2881118288,1,Oxidation,dry,1298.398414,O2,29.05,0.203,117,713.608,11,45,27-02-2019
1530,NOLSM2891119289,1,Oxidation,dry,1047.643236,O2,34.88,0.213,167,712.692,11,46,27-02-2019
1531,NOLSM2901120290,1,Oxidation,wet,1019.46414,H2O,34.98,0.195,99,714.415,11,47,27-02-2019
1532,NOLSM2911121291,1,Oxidation,wet,1104.771908,H2O,29.06,0.207,110,715.404,11,48,27-02-2019
1533,NOLSM2921122292,1,Oxidation,dry,1181.398739,O2,33.34,0.213,110,713.132,11,49,27-02-2019
1534,NOLSM2931123293,1,Oxidation,wet,923.3208542,H2O,30.61,0.201,74,714.295,11,50,27-02-2019
1535,NOLSM2941124294,1,Oxidation,dry,1092.808203,O2,35.41,0.216,132,710.114,11,51,27-02-2019
1536,NOLSM2951125295,1,Oxidation,wet,1021.802225,H2O,34.39,0.217,212,710.617,11,52,27-02-2019
1537,NOLSM2961126296,1,Oxidation,dry,1157.459175,O2,32.8,0.191,14,711.632,11,53,27-02-2019
1538,NOLSM2971127297,1,Oxidation,dry,1262.113199,O2,34.88,0.203,98,710.084,11,54,27-02-2019
1539,NOLSM811311811,2,Oxidation,wet,1291.504687,H2O,44.59,0.214,21,717.232,31,28,27-02-2019
1540,NOLSM812312812,2,Oxidation,wet,1282.795495,H2O,44.6,0.213,20,707.918,31,29,27-02-2019
1541,NOLSM813313813,2,Oxidation,wet,1280.64178,H2O,44.64,0.21,17,711.148,31,30,27-02-2019
1542,NOLSM814314814,2,Oxidation,wet,1274.677412,H2O,44.58,0.212,19,704.451,31,31,27-02-2019
1543,NOLSM815315815,2,Oxidation,wet,1268.596256,H2O,44.61,0.207,14,695.764,31,32,27-02-2019
1544,NOLSM816316816,2,Oxidation,wet,1281.381738,H2O,44.56,0.212,19,712.119,31,33,27-02-2019
1545,NOLSM817317817,2,Oxidation,wet,1282.21878,H2O,44.6,0.212,19,705.747,31,34,27-02-2019
1546,NOLSM818318818,2,Oxidation,wet,1276.967335,H2O,44.63,0.21,17,710.77,31,35,27-02-2019
1547,NOLSM819319819,2,Oxidation,wet,1291.794524,H2O,44.65,0.211,18,710.646,31,36,27-02-2019
1548,NOLSM8203110820,2,Oxidation,wet,1276.194332,H2O,44.62,0.21,17,713.87,31,37,27-02-2019
1549,NOLSM8213111821,2,Oxidation,wet,1277.296115,H2O,44.61,0.212,19,707.448,31,38,27-02-2019
1550,NOLSM8223112822,2,Oxidation,wet,1275.389465,H2O,44.69,0.212,19,705.854,31,39,27-02-2019
1551,NOLSM8233113823,2,Oxidation,wet,1281.231527,H2O,44.72,0.211,18,710.602,31,40,27-02-2019
1552,NOLSM8243114824,2,Oxidation,wet,1276.686599,H2O,44.79,0.214,21,703.646,31,41,27-02-2019
1553,NOLSM8253115825,2,Oxidation,wet,1267.109134,H2O,44.75,0.213,20,699.176,31,42,27-02-2019
1554,NOLSM8263116826,2,Oxidation,wet,1281.249182,H2O,44.75,0.214,21,711.691,31,43,27-02-2019
1555,NOLSM8273117827,2,Oxidation,wet,1284.775386,H2O,44.82,0.213,20,701.201,31,44,27-02-2019
1556,NOLSM8283118828,2,Oxidation,wet,1274.991786,H2O,44.9,0.214,21,712.627,31,45,27-02-2019
1557,NOLSM8293119829,2,Oxidation,wet,1285.183012,H2O,45.03,0.215,22,716.564,31,46,27-02-2019
1558,NOLSM8303120830,2,Oxidation,wet,1288.650388,H2O,44.94,0.215,22,702.181,31,47,27-02-2019
1559,NOLSM8313121831,2,Oxidation,wet,1279.575487,H2O,44.92,0.215,22,715.357,31,48,27-02-2019
1560,NOLSM8323122832,2,Oxidation,wet,1281.717281,H2O,44.84,0.217,24,703.95,31,49,27-02-2019
1561,NOLSM8333123833,2,Oxidation,wet,1285.916715,H2O,44.84,0.217,24,695.764,31,50,27-02-2019
1562,NOLSM8343124834,2,Oxidation,wet,1279.12262,H2O,44.87,0.219,26,717.937,31,51,27-02-2019
1563,NOLSM8353125835,2,Oxidation,wet,1287.23003,H2O,44.97,0.22,27,713.61,31,52,27-02-2019
1564,NOLSM8363126836,2,Oxidation,wet,1292.191978,H2O,44.98,0.218,25,720.436,31,53,27-02-2019
1565,NOLSM8373127837,2,Oxidation,wet,1290.665057,H2O,44.8,0.219,26,711.993,31,54,27-02-2019
1566,NOLSM271111,3,Oxidation,dry,1165.554842,O2,40.23,0.194,195,709.964,11,1,27-02-2019
1567,NOLSM272112,3,Oxidation,dry,1033.53575,O2,32.28,0.214,86,706.205,11,2,27-02-2019
1568,NOLSM273113,3,Oxidation,dry,1063.294674,O2,43.12,0.201,101,707.168,11,3,27-02-2019
1569,NOLSM274114,3,Oxidation,wet,960.0245261,H2O,27.12,0.207,20,705.354,11,4,27-02-2019
1570,NOLSM275115,1,Oxidation,wet,984.7627074,H2O,33.44,0.207,88,715.179,11,5,27-02-2019
1571,NOLSM276116,1,Oxidation,wet,998.6908834,H2O,34.88,0.214,102,691.282,11,6,27-02-2019
1572,NOLSM277117,1,Oxidation,wet,1090.003296,H2O,30.24,0.215,69,709.956,11,7,27-02-2019
1573,NOLSM278118,1,Oxidation,wet,1205.954833,H2O,39.31,0.211,122,715.078,11,8,27-02-2019
1574,NOLSM279119,1,Oxidation,wet,1044.371945,H2O,32.1,0.201,109,697.155,11,9,27-02-2019
1575,NOLSM2801110,1,Oxidation,dry,1082.919108,O2,30.32,0.216,95,695.656,11,10,27-02-2019
1576,NOLSM2811111,1,Oxidation,wet,1069.973776,H2O,38.93,0.198,75,714.254,11,11,27-02-2019
1577,NOLSM2821112,1,Oxidation,dry,1145.85886,O2,31.02,0.196,132,712.039,11,12,27-02-2019
1578,NOLSM2831113,1,Oxidation,wet,1067.0104,H2O,39.84,0.217,52,708.13,11,13,27-02-2019
1579,NOLSM2841114,2,Oxidation,dry,907.0274333,O2,36.69,0.188,75,707.061,11,14,27-02-2019
1580,NOLSM2851115,2,Oxidation,dry,1156.485483,O2,31.72,0.215,112,721.079,11,15,27-02-2019
1581,NOLSM2861116,2,Oxidation,dry,1027.850447,O2,36.13,0.205,130,717.292,11,16,27-02-2019
1582,NOLSM2871117,2,Oxidation,dry,1091.298627,O2,44.82,0.199,141,713.698,11,17,27-02-2019
1583,NOLSM2881118,2,Oxidation,dry,1287.435437,O2,29.05,0.203,117,714.203,11,18,27-02-2019
1584,NOLSM2891119,2,Oxidation,dry,1045.593616,O2,34.88,0.213,167,701.713,11,19,27-02-2019
1585,NOLSM2901120,2,Oxidation,wet,1011.298567,H2O,34.98,0.195,99,703.756,11,20,27-02-2019
1586,NOLSM2911121,2,Oxidation,wet,1099.887253,H2O,29.06,0.207,110,709.465,11,21,27-02-2019
1587,NOLSM2921122,2,Oxidation,dry,1165.833091,O2,33.34,0.213,110,702.859,11,22,27-02-2019
1588,NOLSM2931123,3,Oxidation,wet,910.9052284,H2O,30.61,0.201,74,698.054,11,23,27-02-2019
1589,NOLSM2941124,3,Oxidation,dry,1076.605127,O2,35.41,0.216,132,710.095,11,24,27-02-2019
1590,NOLSM2951125,3,Oxidation,wet,1016.50952,H2O,34.39,0.217,212,704.659,11,25,27-02-2019
1591,NOLSM2961126,3,Oxidation,dry,1148.149896,O2,32.8,0.191,14,725.322,11,26,27-02-2019
1592,NOLSM2971127,3,Oxidation,dry,1260.233728,O2,34.88,0.203,98,698.396,11,27,27-02-2019
1593,NOLSM811311,2,Oxidation,wet,1276.974453,H2O,44.59,0.214,21,717.232,31,1,27-02-2019
1594,NOLSM812312,2,Oxidation,wet,1267.803024,H2O,44.6,0.213,20,707.918,31,2,27-02-2019
1595,NOLSM813313,2,Oxidation,wet,1276.382927,H2O,44.64,0.21,17,711.148,31,3,27-02-2019
1596,NOLSM814314,2,Oxidation,wet,1274.433432,H2O,44.58,0.212,19,704.451,31,4,27-02-2019
1597,NOLSM815315,2,Oxidation,wet,1268.359218,H2O,44.61,0.207,14,695.764,31,5,27-02-2019
1598,NOLSM816316,3,Oxidation,wet,1278.176491,H2O,44.56,0.212,19,712.119,31,6,27-02-2019
1599,NOLSM817317,3,Oxidation,wet,1276.231363,H2O,44.6,0.212,19,705.747,31,7,27-02-2019
1600,NOLSM818318,3,Oxidation,wet,1268.724822,H2O,44.63,0.21,17,710.77,31,8,27-02-2019
1601,NOLSM819319,3,Oxidation,wet,1280.516618,H2O,44.65,0.211,18,710.646,31,9,27-02-2019
1602,NOLSM8203110,3,Oxidation,wet,1273.845898,H2O,44.62,0.21,17,713.87,31,10,27-02-2019
1603,NOLSM8213111,3,Oxidation,wet,1271.441974,H2O,44.61,0.212,19,707.448,31,11,27-02-2019
1604,NOLSM8223112,3,Oxidation,wet,1273.849873,H2O,44.69,0.212,19,705.854,31,12,27-02-2019
1605,NOLSM8233113,1,Oxidation,wet,1270.70902,H2O,44.72,0.211,18,710.602,31,13,27-02-2019
1606,NOLSM8243114,1,Oxidation,wet,1271.740548,H2O,44.79,0.214,21,703.646,31,14,27-02-2019
1607,NOLSM8253115,1,Oxidation,wet,1266.660904,H2O,44.75,0.213,20,699.176,31,15,27-02-2019
1608,NOLSM8263116,1,Oxidation,wet,1272.978539,H2O,44.75,0.214,21,711.691,31,16,27-02-2019
1609,NOLSM8273117,1,Oxidation,wet,1271.129546,H2O,44.82,0.213,20,701.201,31,17,27-02-2019
1610,NOLSM8283118,1,Oxidation,wet,1268.575074,H2O,44.9,0.214,21,712.627,31,18,27-02-2019
1611,NOLSM8293119,1,Oxidation,wet,1282.30307,H2O,45.03,0.215,22,716.564,31,19,27-02-2019
1612,NOLSM8303120,1,Oxidation,wet,1270.202154,H2O,44.94,0.215,22,702.181,31,20,27-02-2019
1613,NOLSM8313121,2,Oxidation,wet,1272.842125,H2O,44.92,0.215,22,715.357,31,21,27-02-2019
1614,NOLSM8323122,2,Oxidation,wet,1267.846723,H2O,44.84,0.217,24,703.95,31,22,27-02-2019
1615,NOLSM8333123,2,Oxidation,wet,1275.752707,H2O,44.84,0.217,24,715.335,31,23,27-02-2019
1616,NOLSM8343124,2,Oxidation,wet,1273.413729,H2O,44.87,0.219,26,717.937,31,24,27-02-2019
1617,NOLSM8353125,2,Oxidation,wet,1273.038761,H2O,44.97,0.22,27,713.61,31,25,27-02-2019
1618,NOLSM8363126,2,Oxidation,wet,1280.10712,H2O,44.98,0.218,25,720.436,31,26,27-02-2019
1619,NOLSM8373127,2,Oxidation,wet,1270.900465,H2O,44.8,0.219,26,711.993,31,27,27-02-2019
1620,NOLSM298121298,1,Oxidation,dry,1036.950316,O2,28.44,0.209,71,693.753,12,28,28-02-2019
1621,NOLSM299122299,1,Oxidation,wet,1120.268289,H2O,29.78,0.2,60,699.262,12,29,28-02-2019
1622,NOLSM300123300,1,Oxidation,dry,1008.870586,O2,32.05,0.202,48,701.178,12,30,28-02-2019
1623,NOLSM301124301,1,Oxidation,dry,1172.45893,O2,35.12,0.21,41,701.305,12,31,28-02-2019
1624,NOLSM302125302,1,Oxidation,dry,1109.620368,O2,32.8,0.21,101,716.988,12,32,28-02-2019
1625,NOLSM303126303,1,Oxidation,dry,1077.356526,O2,31.86,0.208,100,699.815,12,33,28-02-2019
1626,NOLSM304127304,1,Oxidation,dry,1102.898535,O2,39.51,0.21,26,712.408,12,34,28-02-2019
1627,NOLSM305128305,1,Oxidation,dry,1203.947855,O2,32.88,0.22,112,714.738,12,35,28-02-2019
1628,NOLSM306129306,1,Oxidation,wet,1073.381782,H2O,38.11,0.212,60,707.086,12,36,28-02-2019
1629,NOLSM3071210307,1,Oxidation,wet,1117.800398,H2O,39.93,0.21,73,727.656,12,37,28-02-2019
1630,NOLSM3081211308,1,Oxidation,dry,1175.449678,O2,35.63,0.199,18,710.197,12,38,28-02-2019
1631,NOLSM3091212309,1,Oxidation,wet,1103.562805,H2O,28.6,0.208,145,716.353,12,39,28-02-2019
1632,NOLSM3101213310,1,Oxidation,dry,1066.095614,O2,34.58,0.198,205,714.699,12,40,28-02-2019
1633,NOLSM3111214311,1,Oxidation,dry,1114.040576,O2,34.95,0.211,180,720.596,12,41,28-02-2019
1634,NOLSM3121215312,1,Oxidation,dry,1017.38753,O2,32.59,0.208,134,711.457,12,42,28-02-2019
1635,NOLSM3131216313,1,Oxidation,dry,1053.937777,O2,38.02,0.202,103,719.21,12,43,28-02-2019
1636,NOLSM3141217314,1,Oxidation,dry,1235.586125,O2,33.81,0.212,136,702.521,12,44,28-02-2019
1637,NOLSM3151218315,1,Oxidation,wet,1047.894094,H2O,29.05,0.216,89,699.237,12,45,28-02-2019
1638,NOLSM3161219316,1,Oxidation,wet,1105.962042,H2O,49.91,0.214,97,704.92,12,46,28-02-2019
1639,NOLSM3171220317,1,Oxidation,dry,1119.316231,O2,32.47,0.21,65,706.38,12,47,28-02-2019
1640,NOLSM3181221318,1,Oxidation,dry,1255.851264,O2,32.82,0.21,231,711.046,12,48,28-02-2019
1641,NOLSM3191222319,1,Oxidation,dry,1154.551793,O2,36.66,0.202,138,709.991,12,49,28-02-2019
1642,NOLSM3201223320,1,Oxidation,dry,1192.858285,O2,35.44,0.214,104,701.424,12,50,28-02-2019
1643,NOLSM3211224321,1,Oxidation,dry,1020.122322,O2,36.74,0.2,90,713.608,12,51,28-02-2019
1644,NOLSM3221225322,1,Oxidation,dry,1131.138179,O2,25.53,0.212,121,712.692,12,52,28-02-2019
1645,NOLSM3231226323,1,Oxidation,dry,1055.893448,O2,42.37,0.218,89,714.415,12,53,28-02-2019
1646,NOLSM3241227324,1,Oxidation,dry,1095.384157,O2,31.47,0.213,45,715.404,12,54,28-02-2019
1647,NOLSM838321838,2,Oxidation,wet,1282.288962,H2O,44.85,0.215,22,695.764,32,28,28-02-2019
1648,NOLSM839322839,2,Oxidation,wet,1290.504539,H2O,44.98,0.218,25,723.533,32,29,28-02-2019
1649,NOLSM840323840,2,Oxidation,wet,1293.536106,H2O,45.14,0.219,26,720.668,32,30,28-02-2019
1650,NOLSM841324841,2,Oxidation,wet,1279.501249,H2O,45.07,0.219,26,722.091,32,31,28-02-2019
1651,NOLSM842325842,2,Oxidation,wet,1289.813199,H2O,45.1,0.22,27,720.444,32,32,28-02-2019
1652,NOLSM843326843,2,Oxidation,wet,1285.477233,H2O,32.8,0.217,24,706.242,32,33,28-02-2019
1653,NOLSM844327844,2,Oxidation,wet,1288.143585,H2O,31.86,0.216,23,712.373,32,34,28-02-2019
1654,NOLSM845328845,2,Oxidation,wet,1282.082862,H2O,39.51,0.214,21,710.456,32,35,28-02-2019
1655,NOLSM846329846,2,Oxidation,wet,1288.482842,H2O,32.88,0.214,21,708.586,32,36,28-02-2019
1656,NOLSM8473210847,2,Oxidation,wet,1291.077158,H2O,38.11,0.215,22,712.936,32,37,28-02-2019
1657,NOLSM8483211848,2,Oxidation,wet,1291.937849,H2O,39.93,0.214,21,715.498,32,38,28-02-2019
1658,NOLSM8493212849,2,Oxidation,wet,1268.703949,H2O,45.07,0.215,22,707.179,32,39,28-02-2019
1659,NOLSM8503213850,2,Oxidation,wet,1281.331352,H2O,45.12,0.214,21,712.946,32,40,28-02-2019
1660,NOLSM8513214851,2,Oxidation,wet,1288.528071,H2O,45.34,0.213,20,711.987,32,41,28-02-2019
1661,NOLSM8523215852,2,Oxidation,wet,1287.296222,H2O,45.26,0.215,22,716.238,32,42,28-02-2019
1662,NOLSM298121,3,Oxidation,dry,1021.245292,O2,28.44,0.209,71,693.753,12,1,28-02-2019
1663,NOLSM299122,3,Oxidation,wet,1101.790625,H2O,29.78,0.2,60,699.262,12,2,28-02-2019
1664,NOLSM300123,1,Oxidation,dry,1003.138319,O2,32.05,0.202,48,701.178,12,3,28-02-2019
1665,NOLSM301124,1,Oxidation,dry,1164.544315,O2,35.12,0.21,41,701.305,12,4,28-02-2019
1666,NOLSM302125,1,Oxidation,dry,1103.547945,O2,33.82,0.21,101,716.988,12,5,28-02-2019
1667,NOLSM303126,1,Oxidation,dry,1070.554558,O2,36.96,0.208,100,699.815,12,6,28-02-2019
1668,NOLSM304127,1,Oxidation,dry,1089.535804,O2,39.91,0.21,26,712.408,12,7,28-02-2019
1669,NOLSM305128,1,Oxidation,dry,1190.184066,O2,42.81,0.22,112,714.738,12,8,28-02-2019
1670,NOLSM306129,1,Oxidation,wet,1063.890692,H2O,38.24,0.212,60,707.086,12,9,28-02-2019
1671,NOLSM3071210,1,Oxidation,wet,1100.16153,H2O,34.9,0.21,73,727.656,12,10,28-02-2019
1672,NOLSM3081211,1,Oxidation,dry,1160.350439,O2,34.56,0.199,18,710.197,12,11,28-02-2019
1673,NOLSM3091212,2,Oxidation,wet,1087.387676,H2O,28.3,0.208,145,716.353,12,12,28-02-2019
1674,NOLSM3101213,2,Oxidation,dry,1054.979632,O2,30,0.198,205,714.699,12,13,28-02-2019
1675,NOLSM3111214,2,Oxidation,dry,1096.8674,O2,38.53,0.211,180,720.596,12,14,28-02-2019
1676,NOLSM3121215,2,Oxidation,dry,1001.018962,O2,45.09,0.208,134,711.457,12,15,28-02-2019
1677,NOLSM3131216,2,Oxidation,dry,1043.412176,O2,25.68,0.202,103,719.21,12,16,28-02-2019
1678,NOLSM3141217,2,Oxidation,dry,1229.097573,O2,41.41,0.212,136,702.521,12,17,28-02-2019
1679,NOLSM3151218,2,Oxidation,wet,1033.025944,H2O,32.76,0.216,89,699.237,12,18,28-02-2019
1680,NOLSM3161219,2,Oxidation,wet,1092.979618,H2O,21.74,0.214,97,704.92,12,19,28-02-2019
1681,NOLSM3171220,3,Oxidation,dry,1114.740491,O2,34.27,0.21,65,706.38,12,20,28-02-2019
1682,NOLSM3181221,3,Oxidation,dry,1237.47246,O2,36.21,0.21,231,711.046,12,21,28-02-2019
1683,NOLSM3191222,3,Oxidation,dry,1136.771925,O2,31.05,0.202,138,709.991,12,22,28-02-2019
1684,NOLSM3201223,3,Oxidation,dry,1187.633139,O2,36.81,0.214,104,701.424,12,23,28-02-2019
1685,NOLSM3211224,3,Oxidation,dry,1013.996055,O2,27.21,0.2,90,714.421,12,24,28-02-2019
1686,NOLSM3221225,3,Oxidation,dry,1126.639935,O2,32.58,0.212,121,708.655,12,25,28-02-2019
1687,NOLSM3231226,3,Oxidation,dry,1054.843094,O2,40.94,0.218,89,706.587,12,26,28-02-2019
1688,NOLSM3241227,3,Oxidation,dry,1094.729759,O2,40.24,0.213,45,712.132,12,27,28-02-2019
1689,NOLSM838321,2,Oxidation,wet,1275.889228,H2O,44.85,0.215,22,717.559,32,1,28-02-2019
1690,NOLSM839322,2,Oxidation,wet,1273.139166,H2O,44.98,0.218,25,723.533,32,2,28-02-2019
1691,NOLSM840323,3,Oxidation,wet,1279.045765,H2O,45.14,0.219,26,720.668,32,3,28-02-2019
1692,NOLSM841324,3,Oxidation,wet,1275.605504,H2O,45.07,0.219,26,722.091,32,4,28-02-2019
1693,NOLSM842325,3,Oxidation,wet,1274.027776,H2O,45.1,0.22,27,720.444,32,5,28-02-2019
1694,NOLSM843326,3,Oxidation,wet,1269.454003,H2O,44.96,0.217,24,706.242,32,6,28-02-2019
1695,NOLSM844327,3,Oxidation,wet,1273.698908,H2O,44.9,0.216,23,712.373,32,7,28-02-2019
1696,NOLSM845328,3,Oxidation,wet,1272.216734,H2O,45.16,0.214,21,710.456,32,8,28-02-2019
1697,NOLSM846329,3,Oxidation,wet,1280.687973,H2O,45.19,0.214,21,708.586,32,9,28-02-2019
1698,NOLSM8473210,3,Oxidation,wet,1275.153349,H2O,45.08,0.215,22,712.936,32,10,28-02-2019
1699,NOLSM8483211,3,Oxidation,wet,1275.182502,H2O,45.1,0.214,21,715.498,32,11,28-02-2019
1700,NOLSM8493212,1,Oxidation,wet,1268.105427,H2O,45.07,0.215,22,707.179,32,12,28-02-2019
1701,NOLSM8503213,1,Oxidation,wet,1279.160563,H2O,45.12,0.214,21,712.946,32,13,28-02-2019
1702,NOLSM8513214,1,Oxidation,wet,1272.804948,H2O,45.34,0.213,20,711.987,32,14,28-02-2019
1703,NOLSM8523215,1,Oxidation,wet,1278.097085,H2O,45.26,0.215,22,716.238,32,15,28-02-2019
