,No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime
1054,NOLSM677262,2,Photo,0.6782199999999999,16.93,15.014000000000001,20.002,199.89,90.0,499.89,3997.81,4997.262,5.012,91.411,29.996,26,2,22-02-2019
1055,NOLSM678263,3,Photo,1.00094,18.774,14.957,19.995,200.40400000000002,89.999,500.404,4008.075,5010.094,5.011,91.484,30.006,26,3,22-02-2019
1056,NOLSM679264,3,Photo,0.94321,17.192,14.959000000000001,20.003,200.525,90.001,500.525,4010.5,5013.125,5.01,91.538,29.994,26,4,22-02-2019
1057,NOLSM680265,3,Photo,0.80788,16.456,15.005,20.004,200.524,90.0,500.524,4010.486,5013.107,5.012,91.542,30.0,26,5,22-02-2019
1058,NOLSM681266,1,Photo,0.7875300000000001,16.714000000000002,14.991,19.999000000000002,200.489,90.0,500.48900000000003,4009.7790000000005,5012.223,5.013,91.805,29.994,26,6,22-02-2019
1059,NOLSM682267,1,Photo,0.8419,16.767,14.876,20.000999999999998,201.054,90.0,501.05400000000003,4021.0840000000003,5026.355,5.027,91.705,29.988000000000003,26,7,22-02-2019
1060,NOLSM683268,1,Photo,0.85564,16.059,15.133,19.999000000000002,201.209,90.0,501.209,4024.184,5030.23,5.031000000000001,91.794,30.002,26,8,22-02-2019
1061,NOLSM684269,2,Photo,0.88105,16.927,14.849,19.998,201.21400000000003,90.0,501.214,4024.2740000000003,5030.342000000001,5.027,91.805,30.006,26,9,22-02-2019
1062,NOLSM6852610,2,Photo,0.51518,16.395,15.075,20.006,201.005,89.999,501.005,4020.1020000000003,5025.128,5.0280000000000005,91.721,29.99,26,10,22-02-2019
1063,NOLSM6862611,2,Photo,0.72996,13.458,14.982999999999999,20.005,201.165,90.001,501.165,4023.292,5029.1140000000005,5.025,91.69200000000001,29.991,26,11,22-02-2019
1064,NOLSM6872612,3,Photo,0.79764,13.75,14.907,20.003,201.12400000000002,90.0,501.124,4022.4709999999995,5028.089,5.008,91.72,29.989,26,12,22-02-2019
1065,NOLSM6882613,3,Photo,0.81418,14.845,14.892999999999999,20.003,200.92,89.999,500.92,4018.4040000000005,5023.005,5.023,91.694,29.997,26,13,22-02-2019
1066,NOLSM6892614,3,Photo,0.5937,20.046,15.084000000000001,20.01,201.088,90.0,501.088,4021.7690000000002,5027.210999999999,5.027,91.71700000000001,30.0,26,14,22-02-2019
1067,NOLSM6902615,1,Photo,0.72065,13.220999999999998,14.966,20.000999999999998,201.15900000000002,90.0,501.159,4023.187,5028.983,5.0280000000000005,91.789,29.998,26,15,22-02-2019
1068,NOLSM6912616,1,Photo,0.9997,11.395999999999999,15.085999999999999,20.0,201.252,90.001,501.25199999999995,4025.04,5031.3,5.035,91.92,30.003,26,16,22-02-2019
1069,NOLSM6922617,1,Photo,0.8387899999999999,11.710999999999999,15.040999999999999,20.003,201.403,90.00200000000001,501.403,4028.054,5035.067,5.035,91.81200000000001,30.002,26,17,22-02-2019
1070,NOLSM6932618,2,Photo,0.9112100000000001,13.607000000000001,14.989,20.003,201.132,89.999,501.13199999999995,4022.6459999999997,5028.308,5.029,91.919,30.01,26,18,22-02-2019
1071,NOLSM6942619,2,Photo,0.7121,20.608,14.927999999999999,19.997,201.345,90.0,501.345,4026.909,5033.637,5.034,92.557,30.004,26,19,22-02-2019
1072,NOLSM6952620,2,Photo,0.3825,12.714,14.974,20.002,203.123,89.999,503.12300000000005,4062.4509999999996,5078.064,5.071000000000001,92.103,30.0,26,20,22-02-2019
1073,NOLSM6962621,3,Photo,1.26642,13.829,14.99,20.003,201.96,90.001,501.96,4039.208,5049.009,5.053999999999999,92.21,30.005,26,21,22-02-2019
1074,NOLSM6972622,3,Photo,1.1110200000000001,12.357999999999999,15.017000000000001,19.998,202.197,90.001,502.19699999999995,4043.9390000000003,5054.924,5.055,92.235,30.002,26,22,22-02-2019
1075,NOLSM6982623,3,Photo,0.75859,13.568,15.094000000000001,19.997,202.15200000000002,90.0,502.152,4043.038,5053.7970000000005,5.056,92.336,30.000999999999998,26,23,22-02-2019
1076,NOLSM6992624,1,Photo,0.9204700000000001,20.8,14.984000000000002,19.995,202.393,89.999,502.39300000000003,4047.864,5059.83,5.06,92.20299999999999,30.000999999999998,26,24,22-02-2019
1077,NOLSM7002625,1,Photo,0.85457,11.582,15.106,20.0,202.294,90.0,502.29400000000004,4045.881,5057.352,5.061,92.31299999999999,29.996,26,25,22-02-2019
1078,NOLSM7012626,1,Photo,0.84856,20.67,14.935,20.004,202.52,90.0,502.52,4050.393,5062.992,5.064,92.44200000000001,30.0,26,26,22-02-2019
1079,NOLSM7022627,2,Photo,0.81772,10.83,15.005,19.999000000000002,202.335,90.0,502.335,4046.705,5058.3820000000005,5.035,92.04299999999999,29.994,26,27,22-02-2019
1080,NOLSM16371163,1,Photo,0.62438,12.463,15.074000000000002,19.997,199.59400000000002,90.0,501.394,4035.3940000000002,5091.005999999999,5.011,92.11399999999999,29.994,7,28,23-02-2019
1081,NOLSM16472164,1,Photo,1.3723299999999998,19.767,15.097000000000001,20.005,195.83900000000003,90.0,496.48699999999997,3952.67,4862.981,5.041,91.493,29.997,7,29,23-02-2019
1082,NOLSM16573165,1,Photo,0.7924899999999999,16.029,15.12,19.996,200.519,90.0,501.655,3972.34,4993.695,5.056,92.321,29.999000000000002,7,30,23-02-2019
1083,NOLSM16674166,1,Photo,1.8199599999999998,17.587,14.949000000000002,20.0,201.888,90.001,495.986,4017.1440000000002,4867.108,5.077,93.5,29.993000000000002,7,31,23-02-2019
1084,NOLSM16775167,1,Photo,0.9199,16.445,15.017999999999999,19.995,200.247,90.0,500.44199999999995,4072.913,5028.945,5.062,92.406,29.995,7,32,23-02-2019
1085,NOLSM16876168,1,Photo,1.4343700000000001,18.507,14.899000000000001,20.000999999999998,205.06099999999998,89.999,502.26300000000003,4084.9390000000003,5002.267,5.119,93.069,30.008000000000003,7,33,23-02-2019
1086,NOLSM16977169,1,Photo,1.21607,17.346,14.825,19.998,197.799,90.0,503.423,4045.078,5126.642,5.091,92.61200000000001,30.005,7,34,23-02-2019
1087,NOLSM17078170,1,Photo,0.7418100000000001,17.449,15.008,20.004,198.25599999999997,90.0,498.509,4010.176,4814.62,5.1339999999999995,92.008,30.0,7,35,23-02-2019
1088,NOLSM17179171,1,Photo,0.97939,16.576,15.21,20.006,200.579,89.999,495.402,3971.44,4982.476,4.9430000000000005,91.91,30.003,7,36,23-02-2019
1089,NOLSM172710172,1,Photo,0.77486,16.59,15.145999999999999,19.994,204.542,90.001,494.517,3989.5809999999997,5046.834,5.079,93.59299999999999,30.005,7,37,23-02-2019
1090,NOLSM173711173,1,Photo,0.51875,14.282,14.977,20.000999999999998,200.495,90.001,498.30699999999996,4093.76,4975.562,4.968999999999999,91.699,29.998,7,38,23-02-2019
1091,NOLSM174712174,1,Photo,1.1910100000000001,11.453,15.005,20.004,193.93200000000002,90.001,505.85900000000004,3972.978,5021.709,5.051,91.943,30.006,7,39,23-02-2019
1092,NOLSM175713175,1,Photo,0.73164,15.963,14.950999999999999,20.004,198.889,90.001,502.416,3990.542,4893.284000000001,4.9510000000000005,92.601,29.989,7,40,23-02-2019
1093,NOLSM176714176,1,Photo,1.41868,14.517000000000001,14.949000000000002,20.004,194.997,90.0,502.749,4011.3559999999998,5027.332,5.151,92.587,30.004,7,41,23-02-2019
1094,NOLSM177715177,1,Photo,2.34062,15.651,15.104000000000001,19.994,198.542,90.001,502.125,3985.6679999999997,4931.349,4.99,91.31299999999999,29.993000000000002,7,42,23-02-2019
1095,NOLSM178716178,1,Photo,2.1156200000000003,16.096,15.046,19.99,205.734,90.0,499.319,4022.502,4957.112,4.956,93.97,30.005,7,43,23-02-2019
1096,NOLSM179717179,1,Photo,1.98321,18.135,15.078,20.002,201.17,89.999,505.745,4012.915,4970.133,5.06,91.436,30.008000000000003,7,44,23-02-2019
1097,NOLSM180718180,1,Photo,1.3637700000000001,15.542,14.997,19.997,201.08700000000002,90.001,494.88699999999994,4033.884,4991.406,5.083,91.73700000000001,30.009,7,45,23-02-2019
1098,NOLSM181719181,1,Photo,0.64254,14.514000000000001,14.943,19.994,197.947,90.0,504.231,4074.752,5024.075,5.0,95.21600000000001,29.997,7,46,23-02-2019
1099,NOLSM182720182,1,Photo,1.06283,15.145,15.055,20.006,197.32,90.0,500.05300000000005,3975.994,4944.217000000001,4.928,90.469,30.004,7,47,23-02-2019
1100,NOLSM183721183,1,Photo,1.7650400000000002,9.497,15.075,20.002,204.11900000000003,90.0,500.402,4040.881,4900.149,5.01,92.9,29.999000000000002,7,48,23-02-2019
1101,NOLSM184722184,1,Photo,1.11564,14.014000000000001,14.949000000000002,19.995,201.169,89.999,494.976,3957.1,5065.311,5.0360000000000005,90.335,29.995,7,49,23-02-2019
1102,NOLSM185723185,1,Photo,1.1107799999999999,15.099,15.026,20.003,199.123,90.001,499.24300000000005,4070.6209999999996,4894.696,5.046,91.524,30.01,7,50,23-02-2019
1103,NOLSM186724186,1,Photo,1.12362,18.090999999999998,14.982999999999999,20.003,204.107,90.001,501.18800000000005,4152.677,5084.34,4.881,93.523,30.003,7,51,23-02-2019
1104,NOLSM187725187,1,Photo,1.62494,15.6,14.918,19.999000000000002,200.389,90.0,493.336,4022.8179999999998,5047.624,4.987,92.635,29.998,7,52,23-02-2019
1105,NOLSM188726188,1,Photo,1.18246,14.93,14.98,20.0,200.739,90.0,507.18300000000005,4003.558,5053.991,5.115,91.41799999999999,30.002,7,53,23-02-2019
1106,NOLSM189727189,1,Photo,1.22609,19.500999999999998,15.08,19.997,201.554,90.0,501.286,3963.4570000000003,5128.554,5.024,92.661,29.996,7,54,23-02-2019
1107,NOLSM703271703,3,Photo,1.06819,17.936,15.045,20.002,201.68,90.001,501.68,4033.594,5041.992,5.043,92.103,30.005,27,28,23-02-2019
1108,NOLSM704272704,3,Photo,0.71782,15.886,14.988,20.003,203.015,89.999,503.015,4060.308,5075.385,5.115,92.854,29.993000000000002,27,29,23-02-2019
1109,NOLSM705273705,3,Photo,1.12362,20.092,14.921,19.997,204.243,89.999,504.24300000000005,4084.87,5106.087,5.13,93.14299999999999,29.989,27,30,23-02-2019
1110,NOLSM706274706,3,Photo,1.62494,20.223,15.09,20.006,203.51,90.0,503.51,4070.197,5087.747,5.095,92.6,29.999000000000002,27,31,23-02-2019
1111,NOLSM707275707,3,Photo,1.18246,18.52,15.161,19.996,199.44,90.0,499.44,3988.797,4985.997,4.985,90.779,30.002,27,32,23-02-2019
1112,NOLSM708276708,3,Photo,1.22609,17.455,15.039000000000001,19.997,199.511,90.001,499.51099999999997,3990.2140000000004,4987.767,4.988,90.615,29.996,27,33,23-02-2019
1113,NOLSM709277709,3,Photo,1.8141900000000002,17.367,15.112,20.004,198.963,90.0,498.963,3979.257,4974.072,4.968,90.171,30.006999999999998,27,34,23-02-2019
1114,NOLSM710278710,3,Photo,1.89693,16.09,14.988,20.000999999999998,197.82299999999998,90.0,497.82300000000004,3956.458,4945.572,4.952,89.9,30.0,27,35,23-02-2019
1115,NOLSM711279711,3,Photo,1.72027,19.026,15.062000000000001,20.005,197.533,89.999,497.533,3950.652,4938.315,4.9319999999999995,89.729,29.996,27,36,23-02-2019
1116,NOLSM7122710712,3,Photo,0.9616100000000001,18.891,14.957,20.000999999999998,197.373,90.0,497.37300000000005,3947.46,4934.325,4.934,89.801,29.997,27,37,23-02-2019
1117,NOLSM7132711713,3,Photo,1.48912,13.788,14.995,19.997,197.358,90.001,497.358,3947.1540000000005,4933.942,4.936,89.831,30.01,27,38,23-02-2019
1118,NOLSM7142712714,3,Photo,0.94868,18.771,14.854000000000001,20.002,197.69299999999998,90.0,497.69300000000004,3953.86,4942.325,4.949,90.17200000000001,30.003,27,39,23-02-2019
1119,NOLSM7152713715,3,Photo,0.83591,20.701,15.052999999999999,19.995,197.488,90.0,497.48800000000006,3949.758,4937.197,4.947,90.178,29.999000000000002,27,40,23-02-2019
1120,NOLSM7162714716,3,Photo,1.36943,11.253,14.887,20.003,198.57299999999998,89.999,498.57300000000004,3971.455,4964.318,4.963,90.012,29.998,27,41,23-02-2019
1121,NOLSM7172715717,3,Photo,1.9263299999999999,15.286,15.030999999999999,19.995,198.627,90.0,498.62699999999995,3972.534,4965.668,4.967,90.212,29.998,27,42,23-02-2019
1122,NOLSM7182716718,3,Photo,1.41846,12.463,15.02,20.000999999999998,198.22400000000002,90.0,498.224,3964.4790000000003,4955.598,4.9639999999999995,90.309,30.004,27,43,23-02-2019
1123,NOLSM7192717719,3,Photo,0.67979,19.767,15.055,19.999000000000002,198.239,90.001,498.23900000000003,3964.788,4955.985,4.923,89.66,30.000999999999998,27,44,23-02-2019
1124,NOLSM7202718720,3,Photo,0.73422,16.029,15.049000000000001,19.999000000000002,197.63099999999997,90.00200000000001,497.631,3952.625,4940.782,4.928,89.956,30.004,27,45,23-02-2019
1125,NOLSM7212719721,3,Photo,1.8141900000000002,17.587,15.168,20.003,197.59099999999998,89.999,497.591,3951.8259999999996,4939.782999999999,4.936,89.9,30.003,27,46,23-02-2019
1126,NOLSM7222720722,3,Photo,1.89693,16.445,14.950999999999999,20.004,197.74599999999998,90.0,497.746,3954.9109999999996,4943.639,4.947,89.884,30.003,27,47,23-02-2019
1127,NOLSM7232721723,3,Photo,1.72027,14.349,14.974,20.004,197.657,90.001,497.657,3953.15,4941.437,4.936,89.896,29.998,27,48,23-02-2019
1128,NOLSM7242722724,3,Photo,0.9616100000000001,16.590999999999998,14.907,20.000999999999998,197.175,90.0,497.175,3943.491,4929.3640000000005,4.9319999999999995,89.681,30.006,27,49,23-02-2019
1129,NOLSM7252723725,3,Photo,1.48912,11.384,15.104000000000001,19.998,197.045,89.999,497.045,3940.893,4926.116,4.93,89.70299999999999,29.997,27,50,23-02-2019
1130,NOLSM7262724726,3,Photo,0.94868,17.44,15.081,19.998,197.415,90.001,497.415,3948.304,4935.38,4.931,89.589,29.996,27,51,23-02-2019
1131,NOLSM7272725727,3,Photo,0.83591,20.293,15.03,19.997,197.203,90.001,497.20300000000003,3944.0640000000003,4930.08,4.934,89.79700000000001,30.009,27,52,23-02-2019
1132,NOLSM7282726728,3,Photo,1.36943,19.651,14.960999999999999,20.006,197.31400000000002,89.999,497.314,3946.284,4932.855,4.9319999999999995,89.605,30.006,27,53,23-02-2019
1133,NOLSM7292727729,3,Photo,1.9263299999999999,19.618,14.929,19.999000000000002,197.25599999999997,90.0,497.256,3945.1290000000004,4931.412,4.938,89.809,30.005,27,54,23-02-2019
1134,NOLSM16371,2,Photo,0.62438,12.448,15.074000000000002,19.997,199.59400000000002,90.0,497.408,4023.4109999999996,5091.005999999999,5.011,92.11399999999999,29.994,7,1,23-02-2019
1135,NOLSM16472,2,Photo,1.3723299999999998,18.485,15.097000000000001,20.005,195.83900000000003,90.0,498.089,4068.1820000000002,4862.981,5.041,91.493,29.997,7,2,23-02-2019
1136,NOLSM16573,3,Photo,0.7924899999999999,14.915999999999999,15.12,19.996,200.519,90.0,496.931,4108.048,4993.695,5.056,92.321,29.999000000000002,7,3,23-02-2019
1137,NOLSM16674,3,Photo,1.8199599999999998,17.434,14.949000000000002,20.0,201.888,90.0,499.99300000000005,3956.855,4867.108,5.077,93.5,29.993000000000002,7,4,23-02-2019
1138,NOLSM16775,3,Photo,0.9199,12.610999999999999,15.017999999999999,19.995,200.247,90.0,506.35900000000004,3959.7309999999998,5028.945,5.062,92.406,29.995,7,5,23-02-2019
1139,NOLSM16876,1,Photo,1.4343700000000001,18.507,14.899000000000001,20.000999999999998,205.06099999999998,90.001,495.36800000000005,3998.3190000000004,5002.267,5.119,93.069,30.008000000000003,7,6,23-02-2019
1140,NOLSM16977,1,Photo,1.21607,17.346,14.825,19.998,197.799,90.0,504.906,3985.824,5126.642,5.091,92.61200000000001,30.005,7,7,23-02-2019
1141,NOLSM17078,1,Photo,0.7418100000000001,17.449,15.008,20.004,198.25599999999997,89.999,500.889,3926.592,4814.62,5.1339999999999995,92.008,30.0,7,8,23-02-2019
1142,NOLSM17179,2,Photo,0.97939,16.576,15.21,20.006,200.579,90.001,500.423,3971.44,4982.476,4.9430000000000005,91.91,30.003,7,9,23-02-2019
1143,NOLSM172710,2,Photo,0.77486,16.59,15.145999999999999,19.994,204.542,90.0,504.163,3989.5809999999997,5046.834,5.079,93.59299999999999,30.005,7,10,23-02-2019
1144,NOLSM173711,3,Photo,0.51875,14.282,14.977,20.000999999999998,200.495,89.999,501.17900000000003,4093.76,4975.562,4.968999999999999,91.699,29.998,7,11,23-02-2019
1145,NOLSM174712,3,Photo,1.1910100000000001,11.453,15.005,20.004,193.93200000000002,90.0,502.963,3972.978,5021.709,5.051,91.943,30.006,7,12,23-02-2019
1146,NOLSM175713,3,Photo,0.73164,15.963,14.950999999999999,20.004,198.889,89.999,501.202,3990.542,4893.284000000001,4.9510000000000005,92.601,29.989,7,13,23-02-2019
1147,NOLSM176714,1,Photo,1.41868,14.517000000000001,14.949000000000002,20.004,194.997,90.00299999999999,498.961,4011.3559999999998,5027.332,5.151,92.587,30.004,7,14,23-02-2019
1148,NOLSM177715,1,Photo,2.34062,15.651,15.104000000000001,19.994,198.542,90.0,496.098,3985.6679999999997,4931.349,4.99,91.31299999999999,29.993000000000002,7,15,23-02-2019
1149,NOLSM178716,2,Photo,2.1156200000000003,16.096,15.046,19.99,205.734,90.0,502.714,4022.502,4957.112,4.956,93.97,30.005,7,16,23-02-2019
1150,NOLSM179717,2,Photo,1.98321,18.135,15.078,20.002,201.17,90.00200000000001,500.23400000000004,4012.915,4970.133,5.06,91.436,30.008000000000003,7,17,23-02-2019
1151,NOLSM180718,3,Photo,1.3637700000000001,15.542,14.997,19.997,201.08700000000002,90.001,495.148,4033.884,4991.406,5.083,91.73700000000001,30.009,7,18,23-02-2019
1152,NOLSM181719,3,Photo,0.64254,14.514000000000001,14.943,19.994,197.947,90.0,503.102,4074.752,5024.075,5.0,95.21600000000001,29.997,7,19,23-02-2019
1153,NOLSM182720,3,Photo,1.06283,15.145,15.055,20.006,197.32,90.0,499.87699999999995,3975.994,4944.217000000001,4.928,90.469,30.004,7,20,23-02-2019
1154,NOLSM183721,1,Photo,1.7650400000000002,9.497,15.075,20.002,204.11900000000003,90.0,499.05,4040.881,4900.149,5.01,92.9,29.999000000000002,7,21,23-02-2019
1155,NOLSM184722,1,Photo,1.11564,14.014000000000001,14.949000000000002,19.995,201.169,89.999,503.535,3957.1,5065.311,5.0360000000000005,90.335,29.995,7,22,23-02-2019
1156,NOLSM185723,1,Photo,1.1107799999999999,15.099,15.026,20.003,199.123,90.001,497.264,4070.6209999999996,4894.696,5.046,91.524,30.01,7,23,23-02-2019
1157,NOLSM186724,2,Photo,1.42549,18.090999999999998,14.982999999999999,20.003,204.107,90.001,500.541,4152.677,5084.34,4.881,93.523,30.003,7,24,23-02-2019
1158,NOLSM187725,2,Photo,1.33132,15.6,14.918,19.999000000000002,200.389,90.0,498.19300000000004,4022.8179999999998,5047.624,4.987,92.635,29.998,7,25,23-02-2019
1159,NOLSM188726,2,Photo,1.7639200000000002,14.93,14.98,20.0,200.739,90.0,503.645,4003.558,5053.991,5.115,91.41799999999999,30.002,7,26,23-02-2019
1160,NOLSM189727,3,Photo,0.8658899999999999,19.500999999999998,15.08,19.997,201.554,90.0,502.111,3963.4570000000003,5128.554,5.024,92.661,29.996,7,27,23-02-2019
1161,NOLSM703271,2,Photo,1.06819,17.936,15.045,20.002,201.68,90.001,501.68,4033.594,5041.992,5.043,92.103,30.005,27,1,23-02-2019
1162,NOLSM704272,2,Photo,0.71782,15.886,14.988,20.003,203.015,89.999,503.015,4060.308,5075.385,5.115,92.854,29.993000000000002,27,2,23-02-2019
1163,NOLSM705273,3,Photo,0.92379,20.092,14.921,19.997,204.243,89.999,504.24300000000005,4084.87,5106.087,5.13,93.14299999999999,29.989,27,3,23-02-2019
1164,NOLSM706274,3,Photo,0.89618,20.223,15.09,20.006,203.51,90.0,503.51,4070.197,5087.747,5.095,92.6,29.999000000000002,27,4,23-02-2019
1165,NOLSM707275,3,Photo,0.88631,18.52,15.161,19.996,199.44,90.0,499.44,3988.797,4985.997,4.985,90.779,30.002,27,5,23-02-2019
1166,NOLSM708276,1,Photo,0.80238,17.455,15.039000000000001,19.997,199.511,90.001,499.51099999999997,3990.2140000000004,4987.767,4.988,90.615,29.996,27,6,23-02-2019
1167,NOLSM709277,1,Photo,0.82889,20.382,15.112,19.994,198.963,90.0,498.963,3979.257,4974.072,4.968,90.171,30.006999999999998,27,7,23-02-2019
1168,NOLSM710278,1,Photo,1.21989,11.754000000000001,14.988,19.997,197.82299999999998,90.0,497.82300000000004,3956.458,4945.572,4.952,89.9,30.0,27,8,23-02-2019
1169,NOLSM711279,2,Photo,1.41046,20.108,15.062000000000001,19.999000000000002,197.533,89.999,497.533,3950.652,4938.315,4.9319999999999995,89.729,29.996,27,9,23-02-2019
1170,NOLSM7122710,2,Photo,1.01435,10.668,14.957,19.998,197.373,90.0,497.37300000000005,3947.46,4934.325,4.934,89.801,29.997,27,10,23-02-2019
1171,NOLSM7132711,2,Photo,1.57538,19.445999999999998,14.995,20.0,197.358,90.001,497.358,3947.1540000000005,4933.942,4.936,89.831,30.01,27,11,23-02-2019
1172,NOLSM7142712,3,Photo,1.3637,19.94,14.854000000000001,20.002,197.69299999999998,90.0,497.69300000000004,3953.86,4942.325,4.949,90.17200000000001,30.003,27,12,23-02-2019
1173,NOLSM7152713,3,Photo,1.33755,17.527,15.052999999999999,19.994,197.488,90.0,497.48800000000006,3949.758,4937.197,4.947,90.178,29.999000000000002,27,13,23-02-2019
1174,NOLSM7162714,3,Photo,1.14418,20.02,14.887,20.002,198.57299999999998,89.999,498.57300000000004,3971.455,4964.318,4.963,90.012,29.998,27,14,23-02-2019
1175,NOLSM7172715,1,Photo,0.85498,20.005,15.030999999999999,20.003,198.627,90.0,498.62699999999995,3972.534,4965.668,4.967,90.212,29.998,27,15,23-02-2019
1176,NOLSM7182716,1,Photo,1.23714,19.410999999999998,15.02,20.000999999999998,198.22400000000002,90.0,498.224,3964.4790000000003,4955.598,4.9639999999999995,90.309,30.004,27,16,23-02-2019
1177,NOLSM7192717,2,Photo,1.14447,18.092,15.055,19.999000000000002,198.239,90.001,498.23900000000003,3964.788,4955.985,4.923,89.66,30.000999999999998,27,17,23-02-2019
1178,NOLSM7202718,2,Photo,1.29229,17.430999999999997,15.049000000000001,19.999000000000002,197.63099999999997,90.00200000000001,497.631,3952.625,4940.782,4.928,89.956,30.004,27,18,23-02-2019
