,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
971,NOLSM6752527,3,Implantation,2439256000000000.0,4187302000000000.0,1.332261e+17,2.989629e+17,5.999992e+17,32469.21,105.182,860.0,158,25,27,21-02-2019
972,NOLSM13661136,1,Implantation,8064003000000000.0,1.282234e+17,1.708833e+17,3.019384e+17,5.999989e+17,31194.915,101.786,885.0,152,6,28,22-02-2019
973,NOLSM13762137,2,Implantation,1.648055e+16,7.785946e+16,1.034905e+18,3.013019e+17,5.999993e+17,31469.225,105.08,913.0,154,6,29,22-02-2019
974,NOLSM13863138,3,Implantation,1.00145e+16,1.483152e+17,7.8865e+17,2.980352e+17,6.000015e+17,32246.842999999997,104.774,907.0,154,6,30,22-02-2019
975,NOLSM13964139,1,Implantation,1.154925e+16,8.371327e+16,5.169942e+17,2.981948e+17,6.000001e+17,31801.588,103.624,866.0,153,6,31,22-02-2019
976,NOLSM14065140,2,Implantation,7355230000000000.0,9.353536e+16,6.655687e+17,3.016978e+17,5.999985e+17,32290.539,104.73899999999999,907.0,161,6,32,22-02-2019
977,NOLSM14166141,3,Implantation,5575371000000000.0,8.803286e+16,3.943833e+17,2.987121e+17,5.999998e+17,32537.016,102.829,899.0,156,6,33,22-02-2019
978,NOLSM14267142,1,Implantation,1.167192e+16,1.051159e+17,2.535413e+17,2.994584e+17,6.000005e+17,30799.8,103.001,882.0,152,6,34,22-02-2019
979,NOLSM14368143,2,Implantation,1.144245e+16,1.218449e+17,4.947086e+17,2.990428e+17,6.000012e+17,30537.234,104.583,880.0,159,6,35,22-02-2019
980,NOLSM14469144,3,Implantation,7621903000000000.0,1.169972e+17,9.123979e+17,2.978937e+17,5.999983e+17,33254.92,104.37700000000001,909.0,156,6,36,22-02-2019
981,NOLSM145610145,1,Implantation,1.514341e+16,8.701115e+16,8.443945e+17,3.016202e+17,6.000011e+17,32529.301,103.397,920.0,150,6,37,22-02-2019
982,NOLSM146611146,2,Implantation,1.084558e+16,1.257068e+17,3.847228e+17,3.012749e+17,6.000012e+17,31724.033,103.021,913.0,159,6,38,22-02-2019
983,NOLSM147612147,3,Implantation,1.176035e+16,6.73635e+16,7.600797e+17,3.001729e+17,5.999985e+17,32188.034,102.492,892.0,148,6,39,22-02-2019
984,NOLSM148613148,1,Implantation,1.526726e+16,1.376208e+17,5.634454e+17,2.995049e+17,6.000014e+17,32481.944,103.514,879.0,154,6,40,22-02-2019
985,NOLSM149614149,2,Implantation,1.138313e+16,1.445666e+17,4.622805e+17,3.012111e+17,6e+17,32373.18,100.696,921.0,152,6,41,22-02-2019
986,NOLSM150615150,3,Implantation,1.273986e+16,1.480211e+17,3.751581e+17,2.99037e+17,6e+17,31400.424,100.82600000000001,882.0,155,6,42,22-02-2019
987,NOLSM151616151,1,Implantation,1.522519e+16,1.756219e+17,5.117484e+17,3.022123e+17,5.999986e+17,30763.792999999998,99.639,895.0,156,6,43,22-02-2019
988,NOLSM152617152,2,Implantation,1.73481e+16,8.088527e+16,5.51102e+17,2.990091e+17,6e+17,32021.917999999998,102.771,909.0,153,6,44,22-02-2019
989,NOLSM153618153,3,Implantation,1.181524e+16,1.879608e+17,1.017609e+18,3.017916e+17,5.999969e+17,30633.38,104.584,905.0,154,6,45,22-02-2019
990,NOLSM154619154,1,Implantation,1.039599e+16,7.741378e+16,9.513346e+16,3.011739e+17,5.99999e+17,30605.867000000002,102.588,886.0,156,6,46,22-02-2019
991,NOLSM155620155,2,Implantation,1.230496e+16,7.143768e+16,3.829758e+17,2.990552e+17,5.999984e+17,32150.501,102.68700000000001,898.0,154,6,47,22-02-2019
992,NOLSM156621156,3,Implantation,1.294526e+16,1.37207e+17,3.088215e+17,2.989704e+17,5.999984e+17,33009.054,101.899,915.0,154,6,48,22-02-2019
993,NOLSM157622157,1,Implantation,1.35092e+16,6.674221e+16,6.272869e+17,2.984365e+17,5.999997e+17,31843.827,100.682,912.0,152,6,49,22-02-2019
994,NOLSM158623158,2,Implantation,2.211565e+16,1.513381e+17,4.067692e+17,3.010757e+17,5.999996e+17,31872.384,104.516,898.0,152,6,50,22-02-2019
995,NOLSM159624159,3,Implantation,9309446000000000.0,4.149363e+16,8.62381e+17,2.991635e+17,6.000007e+17,31336.263,102.568,895.0,156,6,51,22-02-2019
996,NOLSM160625160,1,Implantation,1.359298e+16,1.179273e+17,5.842273e+17,3.009998e+17,5.999987e+17,33259.559,103.46600000000001,866.0,157,6,52,22-02-2019
997,NOLSM161626161,2,Implantation,1.454792e+16,9.280472e+16,5.698725e+17,2.984876e+17,6.000016e+17,31061.816000000003,100.571,908.0,153,6,53,22-02-2019
998,NOLSM162627162,3,Implantation,1.178513e+16,1.381948e+17,1.134256e+17,2.982679e+17,5.999995e+17,32412.623,100.917,905.0,150,6,54,22-02-2019
999,NOLSM676261676,1,Implantation,5909598000000000.0,2.543147e+16,2.641769e+17,3.007852e+17,6.000006e+17,32473.356,105.315,861.0,158,26,28,22-02-2019
1000,NOLSM677262677,2,Implantation,1.263124e+16,9.819489e+16,7.234647e+17,3.00554e+17,5.999994e+17,32478.804,105.85799999999999,860.0,159,26,29,22-02-2019
1001,NOLSM678263678,3,Implantation,3882481000000000.0,29619580000000.0,3.895519e+16,2.999554e+17,6.000002e+17,32479.394,105.76899999999999,861.0,159,26,30,22-02-2019
1002,NOLSM679264679,1,Implantation,1.534502e+16,8.621582e+16,9.198961e+17,3.001731e+17,5.999999e+17,32475.953999999998,105.814,860.0,159,26,31,22-02-2019
1003,NOLSM680265680,2,Implantation,4099109000000000.0,1.673806e+16,1.769181e+16,2.980058e+17,6.00001e+17,32473.014,105.95200000000001,861.0,159,26,32,22-02-2019
1004,NOLSM681266681,3,Implantation,1.97997e+16,9.276708e+16,1.176497e+18,3.005001e+17,6.000003e+17,32492.602000000003,106.016,860.0,159,26,33,22-02-2019
1005,NOLSM682267682,1,Implantation,1.692518e+16,1.597368e+17,7.43955e+17,2.999577e+17,5.999997e+17,32486.113999999998,106.43299999999999,861.0,160,26,34,22-02-2019
1006,NOLSM683268683,2,Implantation,1.49088e+16,1.490571e+17,3.502527e+16,3.005733e+17,6.000021e+17,32477.287999999997,106.419,861.0,160,26,35,22-02-2019
1007,NOLSM684269684,3,Implantation,1.6116e+16,2.891635e+16,4.603472e+17,2.996846e+17,5.999995e+17,32475.062,106.48200000000001,861.0,160,26,36,22-02-2019
1008,NOLSM6852610685,1,Implantation,1.483133e+16,8057589000000000.0,160678728647.0,2.990721e+17,6.000012e+17,32474.777000000002,106.552,860.0,160,26,37,22-02-2019
1009,NOLSM6862611686,2,Implantation,1.598164e+16,6668107000000000.0,1.654884e+17,2.996387e+17,6.00001e+17,32474.988999999998,106.425,860.0,160,26,38,22-02-2019
1010,NOLSM6872612687,3,Implantation,1.516271e+16,1.005179e+17,7.623187e+17,2.990875e+17,6.000001e+17,32484.167,105.706,861.0,159,26,39,22-02-2019
1011,NOLSM6882613688,1,Implantation,1.28592e+16,9.994934e+16,1.563533e+16,3.009282e+17,6.000003e+17,32482.502999999997,106.417,861.0,160,26,40,22-02-2019
1012,NOLSM6892614689,2,Implantation,1.374025e+16,117182949499.0,146815735.85,3.007833e+17,6.000001e+17,32478.466,106.208,861.0,159,26,41,22-02-2019
1013,NOLSM6902615690,3,Implantation,1.647592e+16,1.647327e+17,8.141605e+17,3.032962e+17,5.999998e+17,32471.405,106.027,860.0,159,26,42,22-02-2019
1014,NOLSM6912616691,1,Implantation,2.053833e+16,1.704504e+17,7.404095e+17,2.998679e+17,6.000003e+17,32474.891,106.16,860.0,159,26,43,22-02-2019
1015,NOLSM6922617692,2,Implantation,1.982968e+16,1.047319e+16,4.000187e+17,2.998699e+17,5.999996e+17,32470.956000000002,106.01,860.0,159,26,44,22-02-2019
1016,NOLSM6932618693,3,Implantation,1.560517e+16,1.123736e+17,2.048584e+16,2.997788e+17,5.999988e+17,32470.502,105.956,860.0,159,26,45,22-02-2019
1017,NOLSM6942619694,1,Implantation,2.066972e+16,1.787139e+16,1.239589e+18,3.01185e+17,5.999993e+17,32479.61,105.84,860.0,159,26,46,22-02-2019
1018,NOLSM6952620695,2,Implantation,1.799824e+16,8.746376e+16,11461295709.0,3.021966e+17,5.999997e+17,32473.863999999998,106.764,860.0,160,26,47,22-02-2019
1019,NOLSM6962621696,3,Implantation,1.531583e+16,2.330983e+16,6.907339e+17,3.00477e+17,6.000006e+17,32455.142000000003,105.962,860.0,159,26,48,22-02-2019
1020,NOLSM6972622697,1,Implantation,1.85785e+16,1.833711e+17,2.228772e+16,2.986291e+17,5.999998e+17,32442.676,105.815,860.0,159,26,49,22-02-2019
1021,NOLSM6982623698,2,Implantation,1.589284e+16,1.295778e+17,3.351824e+17,2.985649e+17,6e+17,32423.651,105.711,860.0,159,26,50,22-02-2019
1022,NOLSM6992624699,3,Implantation,1.021895e+16,3254083000000000.0,2.438131e+17,3.004199e+17,5.999997e+17,32413.504,105.50299999999999,860.0,158,26,51,22-02-2019
1023,NOLSM7002625700,1,Implantation,2.024665e+16,1.882127e+17,1.198565e+18,3.005696e+17,5.999999e+17,32415.843999999997,105.079,860.0,158,26,52,22-02-2019
1024,NOLSM7012626701,2,Implantation,2951377000000000.0,3274941000000000.0,1307723000000000.0,3.00529e+17,6.000003e+17,32428.072999999997,105.014,860.0,158,26,53,22-02-2019
1025,NOLSM7022627702,3,Implantation,2.16534e+16,2.165335e+17,3.823157e+17,3.013813e+17,5.999998e+17,32424.728,104.272,860.0,156,26,54,22-02-2019
1026,NOLSM13661,1,Implantation,8064003000000000.0,1.282234e+17,1.708833e+17,3.019384e+17,5.999989e+17,31194.915,101.786,885.0,152,6,1,22-02-2019
1027,NOLSM13762,2,Implantation,1.648055e+16,7.785946e+16,1.034905e+18,3.013019e+17,5.999993e+17,31469.225,105.08,913.0,154,6,2,22-02-2019
1028,NOLSM13863,3,Implantation,1.00145e+16,1.483152e+17,7.8865e+17,2.980352e+17,6.000015e+17,32246.842999999997,104.774,907.0,154,6,3,22-02-2019
1029,NOLSM13964,3,Implantation,1.154925e+16,8.371327e+16,5.169942e+17,2.981948e+17,6.000001e+17,31801.588,103.624,866.0,153,6,4,22-02-2019
1030,NOLSM14065,2,Implantation,7355230000000000.0,9.353536e+16,6.655687e+17,3.016978e+17,5.999985e+17,32290.539,104.73899999999999,907.0,161,6,5,22-02-2019
1031,NOLSM14166,1,Implantation,5575371000000000.0,8.803286e+16,3.943833e+17,2.987121e+17,5.999998e+17,32537.016,102.829,899.0,156,6,6,22-02-2019
1032,NOLSM14267,1,Implantation,1.167192e+16,1.051159e+17,2.535413e+17,2.994584e+17,6.000005e+17,30799.8,103.001,882.0,152,6,7,22-02-2019
1033,NOLSM14368,2,Implantation,1.144245e+16,1.218449e+17,4.947086e+17,2.990428e+17,6.000012e+17,30537.234,104.583,880.0,159,6,8,22-02-2019
1034,NOLSM14469,3,Implantation,7621903000000000.0,1.169972e+17,9.123979e+17,2.978937e+17,5.999983e+17,33254.92,104.37700000000001,909.0,156,6,9,22-02-2019
1035,NOLSM145610,3,Implantation,1.514341e+16,8.701115e+16,8.443945e+17,3.016202e+17,6.000011e+17,32529.301,103.397,920.0,150,6,10,22-02-2019
1036,NOLSM146611,2,Implantation,1.084558e+16,1.257068e+17,3.847228e+17,3.012749e+17,6.000012e+17,31724.033,103.021,913.0,159,6,11,22-02-2019
1037,NOLSM147612,1,Implantation,1.176035e+16,6.73635e+16,7.600797e+17,3.001729e+17,5.999985e+17,32188.034,102.492,892.0,148,6,12,22-02-2019
1038,NOLSM148613,1,Implantation,1.526726e+16,1.376208e+17,5.634454e+17,2.995049e+17,6.000014e+17,32481.944,103.514,879.0,154,6,13,22-02-2019
1039,NOLSM149614,2,Implantation,1.138313e+16,1.445666e+17,4.622805e+17,3.012111e+17,6e+17,32373.18,100.696,921.0,152,6,14,22-02-2019
1040,NOLSM150615,3,Implantation,1.273986e+16,1.480211e+17,3.751581e+17,2.99037e+17,6e+17,31400.424,100.82600000000001,882.0,155,6,15,22-02-2019
1041,NOLSM151616,3,Implantation,1.522519e+16,1.756219e+17,5.117484e+17,3.022123e+17,5.999986e+17,30763.792999999998,99.639,895.0,156,6,16,22-02-2019
1042,NOLSM152617,2,Implantation,1.73481e+16,8.088527e+16,5.51102e+17,2.990091e+17,6e+17,32021.917999999998,102.771,909.0,153,6,17,22-02-2019
1043,NOLSM153618,1,Implantation,1.181524e+16,1.879608e+17,1.017609e+18,3.017916e+17,5.999969e+17,30633.38,104.584,905.0,154,6,18,22-02-2019
1044,NOLSM154619,1,Implantation,1.039599e+16,7.741378e+16,9.513346e+16,3.011739e+17,5.99999e+17,30605.867000000002,102.588,886.0,156,6,19,22-02-2019
1045,NOLSM155620,2,Implantation,1.230496e+16,7.143768e+16,3.829758e+17,2.990552e+17,5.999984e+17,32150.501,102.68700000000001,898.0,154,6,20,22-02-2019
1046,NOLSM156621,3,Implantation,1.294526e+16,1.37207e+17,3.088215e+17,2.989704e+17,5.999984e+17,33009.054,101.899,915.0,154,6,21,22-02-2019
1047,NOLSM157622,2,Implantation,1.35092e+16,6.674221e+16,6.272869e+17,2.984365e+17,5.999997e+17,31843.827,100.682,912.0,152,6,22,22-02-2019
1048,NOLSM158623,1,Implantation,2.211565e+16,1.513381e+17,4.067692e+17,3.010757e+17,5.999996e+17,31872.384,104.516,898.0,152,6,23,22-02-2019
1049,NOLSM159624,1,Implantation,9309446000000000.0,4.149363e+16,8.62381e+17,2.991635e+17,6.000007e+17,31336.263,102.568,895.0,156,6,24,22-02-2019
1050,NOLSM160625,2,Implantation,1.359298e+16,1.179273e+17,5.842273e+17,3.009998e+17,5.999987e+17,33259.559,103.46600000000001,866.0,157,6,25,22-02-2019
1051,NOLSM161626,3,Implantation,1.454792e+16,9.280472e+16,5.698725e+17,2.984876e+17,6.000016e+17,31061.816000000003,100.571,908.0,153,6,26,22-02-2019
1052,NOLSM162627,3,Implantation,1.178513e+16,1.381948e+17,1.134256e+17,2.982679e+17,5.999995e+17,32412.623,100.917,905.0,150,6,27,22-02-2019
1053,NOLSM676261,3,Implantation,5909598000000000.0,2.543147e+16,2.641769e+17,3.007852e+17,5.999997e+17,32473.356,105.315,861.0,158,26,1,22-02-2019
1054,NOLSM677262,1,Implantation,1.263124e+16,9.819489e+16,7.234647e+17,3.00554e+17,6.000003e+17,32478.804,105.85799999999999,860.0,159,26,2,22-02-2019
1055,NOLSM678263,1,Implantation,3882481000000000.0,29619580000000.0,3.895519e+16,2.999554e+17,5.999995e+17,32479.394,105.76899999999999,861.0,159,26,3,22-02-2019
1056,NOLSM679264,2,Implantation,1.534502e+16,8.621582e+16,9.198961e+17,3.001731e+17,6.000013e+17,32475.953999999998,105.814,860.0,159,26,4,22-02-2019
1057,NOLSM680265,3,Implantation,4099109000000000.0,1.673806e+16,1.769181e+16,2.980058e+17,5.999999e+17,32473.014,105.95200000000001,861.0,159,26,5,22-02-2019
1058,NOLSM681266,3,Implantation,1.97997e+16,9.276708e+16,1.176497e+18,3.005001e+17,6.000003e+17,32492.602000000003,106.016,860.0,159,26,6,22-02-2019
1059,NOLSM682267,2,Implantation,1.692518e+16,1.597368e+17,7.43955e+17,2.999577e+17,5.999997e+17,32486.113999999998,106.43299999999999,861.0,160,26,7,22-02-2019
1060,NOLSM683268,1,Implantation,1.49088e+16,1.490571e+17,3.502527e+16,3.005733e+17,6.000021e+17,32477.287999999997,106.419,861.0,160,26,8,22-02-2019
1061,NOLSM684269,1,Implantation,1.6116e+16,2.891635e+16,4.603472e+17,2.996846e+17,5.999995e+17,32475.062,106.48200000000001,861.0,160,26,9,22-02-2019
1062,NOLSM6852610,2,Implantation,1.483133e+16,8057589000000000.0,160678728647.0,2.990721e+17,6.000012e+17,32474.777000000002,106.552,860.0,160,26,10,22-02-2019
1063,NOLSM6862611,3,Implantation,1.598164e+16,6668107000000000.0,1.654884e+17,2.996387e+17,6.00001e+17,32474.988999999998,106.425,860.0,160,26,11,22-02-2019
1064,NOLSM6872612,3,Implantation,1.516271e+16,1.005179e+17,7.623187e+17,2.990875e+17,6.000001e+17,32484.167,105.706,861.0,159,26,12,22-02-2019
1065,NOLSM6882613,2,Implantation,1.28592e+16,9.994934e+16,1.563533e+16,3.009282e+17,6.000003e+17,32482.502999999997,106.417,861.0,160,26,13,22-02-2019
1066,NOLSM6892614,1,Implantation,1.374025e+16,117182949499.0,146815735.85,3.007833e+17,6.000001e+17,32478.466,106.208,861.0,159,26,14,22-02-2019
1067,NOLSM6902615,1,Implantation,1.647592e+16,1.647327e+17,8.141605e+17,3.032962e+17,5.999998e+17,32471.405,106.027,860.0,159,26,15,22-02-2019
1068,NOLSM6912616,2,Implantation,2.053833e+16,1.704504e+17,7.404095e+17,2.998679e+17,6.000003e+17,32474.891,106.16,860.0,159,26,16,22-02-2019
1069,NOLSM6922617,3,Implantation,1.982968e+16,1.047319e+16,4.000187e+17,2.998699e+17,5.999996e+17,32470.956000000002,106.01,860.0,159,26,17,22-02-2019
1070,NOLSM6932618,3,Implantation,1.560517e+16,1.123736e+17,2.048584e+16,2.997788e+17,5.999988e+17,32470.502,105.956,860.0,159,26,18,22-02-2019
1071,NOLSM6942619,2,Implantation,2.066972e+16,1.787139e+16,1.239589e+18,3.01185e+17,5.999993e+17,32479.61,105.84,860.0,159,26,19,22-02-2019
1072,NOLSM6952620,1,Implantation,1.799824e+16,8.746376e+16,11461295709.0,3.021966e+17,5.999997e+17,32473.863999999998,106.764,860.0,160,26,20,22-02-2019
1073,NOLSM6962621,1,Implantation,1.531583e+16,2.330983e+16,6.907339e+17,3.00477e+17,6.000006e+17,32455.142000000003,105.962,860.0,159,26,21,22-02-2019
1074,NOLSM6972622,2,Implantation,1.85785e+16,1.833711e+17,2.228772e+16,2.986291e+17,5.999998e+17,32442.676,105.815,860.0,159,26,22,22-02-2019
1075,NOLSM6982623,3,Implantation,1.589284e+16,1.295778e+17,3.351824e+17,2.985649e+17,6e+17,32423.651,105.711,860.0,159,26,23,22-02-2019
1076,NOLSM6992624,3,Implantation,1.021895e+16,3254083000000000.0,2.438131e+17,3.004199e+17,5.999997e+17,32413.504,105.50299999999999,860.0,158,26,24,22-02-2019
1077,NOLSM7002625,2,Implantation,2.024665e+16,1.882127e+17,1.198565e+18,3.005696e+17,5.999999e+17,32415.843999999997,105.079,860.0,158,26,25,22-02-2019
1078,NOLSM7012626,1,Implantation,2951377000000000.0,3274941000000000.0,1307723000000000.0,3.00529e+17,6.000003e+17,32428.072999999997,105.014,860.0,158,26,26,22-02-2019
1079,NOLSM7022627,1,Implantation,2.16534e+16,2.165335e+17,3.823157e+17,3.013813e+17,5.999998e+17,32424.728,104.272,860.0,156,26,27,22-02-2019
1080,NOLSM16371163,1,Implantation,9267150000000000.0,8.88119e+16,8.099345e+17,3.012816e+17,5.999989e+17,31617.743,104.322,891.0,152,7,28,23-02-2019
1081,NOLSM16472164,2,Implantation,1.445783e+16,1.711112e+17,6.845002e+17,3.006714e+17,5.999997e+17,31073.304,104.046,894.0,155,7,29,23-02-2019
1082,NOLSM16573165,3,Implantation,8324611000000000.0,1.338184e+17,8.381328e+17,3.02621e+17,6e+17,30527.029,105.044,914.0,153,7,30,23-02-2019
1083,NOLSM16674166,1,Implantation,1.960257e+16,9.82196e+16,6.887336e+17,2.998646e+17,6.000009e+17,31488.967,101.68700000000001,919.0,155,7,31,23-02-2019
1084,NOLSM16775167,2,Implantation,6852875000000000.0,1.393197e+17,5.958108e+17,3.002936e+17,6.000006e+17,32340.532000000003,102.58200000000001,920.0,154,7,32,23-02-2019
1085,NOLSM16876168,3,Implantation,9295209000000000.0,1.24189e+17,1.111862e+18,3.015878e+17,5.999992e+17,31485.171000000002,104.046,914.0,153,7,33,23-02-2019
1086,NOLSM16977169,1,Implantation,1.28091e+16,3.263015e+16,7.457205e+17,3.000319e+17,6.00001e+17,32281.227000000003,103.846,899.0,157,7,34,23-02-2019
1087,NOLSM17078170,2,Implantation,6910607000000000.0,1.179015e+17,7.895323e+17,2.995926e+17,5.999982e+17,31613.412,103.105,867.0,154,7,35,23-02-2019
1088,NOLSM17179171,3,Implantation,1.998659e+16,1.35073e+17,6.039347e+17,2.993397e+17,6.000008e+17,31933.395,100.853,891.0,153,7,36,23-02-2019
1089,NOLSM172710172,1,Implantation,1.214373e+16,1.456735e+17,9.900407e+17,3.011757e+17,5.999985e+17,32572.997000000003,102.439,884.0,153,7,37,23-02-2019
1090,NOLSM173711173,2,Implantation,1.28095e+16,1.388568e+17,5.165917e+17,2.98098e+17,5.999997e+17,30988.997000000003,103.60600000000001,882.0,155,7,38,23-02-2019
1091,NOLSM174712174,3,Implantation,1.240516e+16,1.657689e+17,9.269538e+16,2.9903e+17,5.999998e+17,31246.691000000003,104.056,891.0,153,7,39,23-02-2019
1092,NOLSM175713175,1,Implantation,2.331967e+16,1.266078e+17,6.360348e+17,3.004637e+17,5.99999e+17,31441.726000000002,101.041,914.0,152,7,40,23-02-2019
1093,NOLSM176714176,2,Implantation,1.562227e+16,1.375823e+17,3.538798e+17,3.014429e+17,5.999985e+17,31784.636000000002,98.62299999999999,879.0,155,7,41,23-02-2019
1094,NOLSM177715177,3,Implantation,1.554764e+16,6.929169e+16,5.596123e+17,2.996519e+17,6.000001e+17,32590.331000000002,100.715,887.0,154,7,42,23-02-2019
1095,NOLSM178716178,1,Implantation,1.075252e+16,2.16119e+16,7.036007e+16,2.997973e+17,5.999983e+17,30585.398999999998,102.69200000000001,915.0,155,7,43,23-02-2019
1096,NOLSM179717179,2,Implantation,1.17469e+16,6.607904e+16,3.313936e+17,3.008164e+17,5.999981e+17,31756.475,104.72200000000001,922.0,151,7,44,23-02-2019
1097,NOLSM180718180,3,Implantation,1.597686e+16,1.349462e+17,6.715039e+17,2.986347e+17,6.000008e+17,30418.922000000002,103.391,890.0,157,7,45,23-02-2019
1098,NOLSM181719181,1,Implantation,1.09992e+16,1.68295e+17,5.632722e+17,3.013165e+17,5.999983e+17,31410.459,104.351,905.0,154,7,46,23-02-2019
1099,NOLSM182720182,2,Implantation,9305911000000000.0,7.489806e+16,3.278405e+17,3.008853e+17,6.000015e+17,32178.83,102.59200000000001,909.0,157,7,47,23-02-2019
1100,NOLSM183721183,3,Implantation,1.676121e+16,7.882188e+16,6.855003e+17,3.008471e+17,6.00001e+17,33085.183,101.15299999999999,858.0,153,7,48,23-02-2019
1101,NOLSM184722184,1,Implantation,1.447273e+16,1.322467e+17,1.097539e+17,3.031102e+17,5.999988e+17,30972.522999999997,104.541,904.0,155,7,49,23-02-2019
1102,NOLSM185723185,2,Implantation,9393505000000000.0,1.770586e+17,6.660914e+17,3.008341e+17,5.999998e+17,31807.557999999997,102.336,932.0,155,7,50,23-02-2019
1103,NOLSM186724186,3,Implantation,5627771000000000.0,1.2767e+17,9.867647e+17,3.00361e+17,5.999999e+17,30912.449,103.12299999999999,928.0,156,7,51,23-02-2019
1104,NOLSM187725187,1,Implantation,1.472642e+16,1.688864e+17,7.683746e+17,3.028871e+17,5.999976e+17,32605.347999999998,104.08,891.0,152,7,52,23-02-2019
1105,NOLSM188726188,2,Implantation,8723082000000000.0,3.869964e+16,7.662455e+17,2.983475e+17,6.000023e+17,31458.025,102.97,904.0,156,7,53,23-02-2019
1106,NOLSM189727189,3,Implantation,1.321898e+16,5.756609e+16,5.472398e+17,2.991873e+17,5.999987e+17,32346.439,100.22,913.0,151,7,54,23-02-2019
1107,NOLSM703271703,1,Implantation,,,,3.002952e+17,5.999998e+17,32437.886000000002,104.475,,157,27,28,23-02-2019
1108,NOLSM704272704,2,Implantation,1.119563e+16,4.359009e+16,72150123624.0,3.007603e+17,5.999992e+17,32456.369,104.46799999999999,861.0,157,27,29,23-02-2019
